subscription_id,customer_id,plan_tier,mrr,start_date,end_date,status
SUB_00418,CUST_00418,Pro,199,2023-07-22,,Active
SUB_00419,CUST_00419,Starter,49,2023-07-08,,Active
SUB_00420,CUST_00420,Starter,49,2022-09-12,,Active
SUB_00421,CUST_00421,Pro,199,2022-04-24,,Active
SUB_00422,CUST_00422,Pro,199,2023-02-01,,Active
SUB_00423,CUST_00423,Starter,49,2022-06-23,,Active
SUB_00424,CUST_00424,Pro,199,2022-09-12,2022-11-18,Churned
SUB_00425,CUST_00425,Enterprise,999,2023-04-11,2023-11-03,Churned
SUB_00426,CUST_00426,Starter,49,2022-10-04,2023-09-19,Churned
SUB_00427,CUST_00427,Pro,199,2023-04-09,2023-07-30,Churned
SUB_00428,CUST_00428,Starter,49,2023-05-17,2023-07-02,Churned
SUB_00429,CUST_00429,Starter,49,2023-03-17,2023-09-18,Churned
SUB_00430,CUST_00430,Pro,199,2022-03-10,,Active
SUB_00431,CUST_00431,Starter,49,2023-05-24,,Active
SUB_00432,CUST_00432,Starter,49,2022-11-22,,Active
SUB_00433,CUST_00433,Starter,49,2022-03-08,2022-09-25,Churned
SUB_00434,CUST_00434,Pro,199,2022-10-31,2023-02-07,Churned
SUB_00435,CUST_00435,Pro,199,2023-04-29,,Active
SUB_00436,CUST_00436,Starter,49,2023-07-02,2023-10-10,Churned
SUB_00437,CUST_00437,Pro,199,2023-02-21,,Active
SUB_00438,CUST_00438,Starter,49,2022-06-08,,Active
SUB_00439,CUST_00439,Pro,199,2022-05-29,,Active
SUB_00440,CUST_00440,Starter,49,2022-01-27,,Active
SUB_00441,CUST_00441,Pro,199,2023-08-07,,Active
SUB_00442,CUST_00442,Enterprise,999,2022-09-05,2023-06-16,Churned
SUB_00443,CUST_00443,Enterprise,999,2022-04-11,2022-09-18,Churned
SUB_00444,CUST_00444,Starter,49,2022-04-06,,Active
SUB_00445,CUST_00445,Pro,199,2023-01-19,,Active
SUB_00446,CUST_00446,Starter,49,2022-10-09,2022-12-26,Churned
SUB_00447,CUST_00447,Enterprise,999,2022-11-18,,Active
SUB_00448,CUST_00448,Starter,49,2023-01-31,,Active
SUB_00449,CUST_00449,Starter,49,2022-10-05,,Active
SUB_00450,CUST_00450,Starter,49,2023-06-13,,Active
SUB_00451,CUST_00451,Starter,49,2022-09-20,,Active
SUB_00452,CUST_00452,Pro,199,2023-09-11,,Active
SUB_00453,CUST_00453,Enterprise,999,2023-08-03,2023-09-22,Churned
SUB_00454,CUST_00454,Pro,199,2023-10-02,,Active
SUB_00455,CUST_00455,Pro,199,2022-10-20,,Active
SUB_00456,CUST_00456,Pro,199,2022-10-21,,Active
SUB_00457,CUST_00457,Starter,49,2023-08-31,2024-08-14,Churned
SUB_00458,CUST_00458,Starter,49,2023-01-30,2023-10-06,Churned
SUB_00459,CUST_00459,Starter,49,2023-05-28,,Active
SUB_00460,CUST_00460,Starter,49,2022-06-29,,Active
SUB_00461,CUST_00461,Starter,49,2023-11-24,,Active
SUB_00462,CUST_00462,Starter,49,2022-08-23,,Active
SUB_00463,CUST_00463,Starter,49,2022-12-03,,Active
SUB_00464,CUST_00464,Starter,49,2022-01-08,,Active
SUB_00465,CUST_00465,Enterprise,999,2023-03-19,,Active
SUB_00466,CUST_00466,Starter,49,2023-06-23,2024-01-25,Churned
SUB_00467,CUST_00467,Pro,199,2023-10-20,,Active
SUB_00468,CUST_00468,Pro,199,2022-04-01,2022-06-01,Churned
SUB_00469,CUST_00469,Pro,199,2022-09-29,2023-05-19,Churned
SUB_00470,CUST_00470,Starter,49,2022-01-05,2022-11-06,Churned
SUB_00471,CUST_00471,Starter,49,2023-08-17,2024-05-14,Churned
SUB_00472,CUST_00472,Starter,49,2022-08-07,,Active
SUB_00473,CUST_00473,Starter,49,2022-04-28,2022-06-12,Churned
SUB_00474,CUST_00474,Starter,49,2023-08-16,,Active
SUB_00475,CUST_00475,Pro,199,2023-08-05,,Active
SUB_00476,CUST_00476,Pro,199,2022-04-25,,Active
SUB_00477,CUST_00477,Pro,199,2022-09-20,2023-08-31,Churned
SUB_00478,CUST_00478,Starter,49,2022-11-02,2023-05-23,Churned
SUB_00479,CUST_00479,Starter,49,2023-10-16,,Active
SUB_00480,CUST_00480,Pro,199,2023-02-26,,Active
SUB_00481,CUST_00481,Starter,49,2022-07-26,,Active
SUB_00482,CUST_00482,Pro,199,2023-09-15,2024-02-28,Churned
SUB_00483,CUST_00483,Pro,199,2022-10-30,,Active
SUB_00484,CUST_00484,Starter,49,2022-04-22,,Active
SUB_00485,CUST_00485,Starter,49,2023-02-21,,Active
SUB_00486,CUST_00486,Starter,49,2023-07-09,,Active
SUB_00487,CUST_00487,Starter,49,2022-10-12,2023-05-08,Churned
SUB_00488,CUST_00488,Starter,49,2023-10-02,,Active
SUB_00489,CUST_00489,Starter,49,2022-07-04,,Active
SUB_00490,CUST_00490,Starter,49,2022-08-09,,Active
SUB_00491,CUST_00491,Pro,199,2023-03-20,,Active
SUB_00492,CUST_00492,Pro,199,2022-04-27,,Active
SUB_00493,CUST_00493,Starter,49,2022-03-11,,Active
SUB_00494,CUST_00494,Enterprise,999,2022-03-11,2022-06-09,Churned
SUB_00495,CUST_00495,Enterprise,999,2023-09-14,,Active
SUB_00496,CUST_00496,Enterprise,999,2023-03-03,2023-07-14,Churned
SUB_00497,CUST_00497,Pro,199,2023-10-06,,Active
SUB_00498,CUST_00498,Starter,49,2023-07-22,2024-07-02,Churned
SUB_00499,CUST_00499,Starter,49,2023-03-19,,Active
SUB_00500,CUST_00500,Pro,199,2023-08-24,,Active
SUB_00501,CUST_00501,Pro,199,2022-05-17,,Active
SUB_00502,CUST_00502,Pro,199,2023-05-19,,Active
SUB_00503,CUST_00503,Enterprise,999,2022-05-11,2022-12-21,Churned
SUB_00504,CUST_00504,Pro,199,2022-08-06,,Active
SUB_00505,CUST_00505,Starter,49,2023-11-19,,Active
SUB_00506,CUST_00506,Starter,49,2022-06-20,,Active
SUB_00507,CUST_00507,Starter,49,2023-04-20,2024-01-30,Churned
SUB_00508,CUST_00508,Pro,199,2023-09-04,,Active
SUB_00509,CUST_00509,Pro,199,2022-05-09,2022-08-22,Churned
SUB_00510,CUST_00510,Pro,199,2022-02-26,2022-12-23,Churned
SUB_00511,CUST_00511,Pro,199,2022-06-30,,Active
SUB_00512,CUST_00512,Enterprise,999,2022-09-03,,Active
SUB_00513,CUST_00513,Pro,199,2022-05-24,,Active
SUB_00514,CUST_00514,Pro,199,2022-02-20,2022-09-18,Churned
SUB_00515,CUST_00515,Starter,49,2023-01-03,,Active
SUB_00516,CUST_00516,Pro,199,2023-04-04,2023-09-12,Churned
SUB_00517,CUST_00517,Pro,199,2022-08-06,,Active
SUB_00518,CUST_00518,Starter,49,2023-09-08,,Active
SUB_00519,CUST_00519,Starter,49,2023-07-21,,Active
SUB_00520,CUST_00520,Enterprise,999,2022-09-14,,Active
SUB_00521,CUST_00521,Starter,49,2022-06-05,2022-12-02,Churned
SUB_00522,CUST_00522,Starter,49,2023-07-19,,Active
SUB_00523,CUST_00523,Starter,49,2023-03-18,,Active
SUB_00524,CUST_00524,Pro,199,2023-11-30,,Active
SUB_00525,CUST_00525,Pro,199,2023-10-24,,Active
SUB_00526,CUST_00526,Starter,49,2022-01-25,2022-07-28,Churned
SUB_00527,CUST_00527,Starter,49,2023-10-26,,Active
SUB_00528,CUST_00528,Enterprise,999,2023-06-20,,Active
SUB_00529,CUST_00529,Pro,199,2022-03-01,2022-11-20,Churned
SUB_00530,CUST_00530,Pro,199,2023-04-12,2024-01-14,Churned
SUB_00531,CUST_00531,Starter,49,2023-03-10,,Active
SUB_00532,CUST_00532,Starter,49,2022-03-07,,Active
SUB_00533,CUST_00533,Starter,49,2023-07-19,,Active
SUB_00534,CUST_00534,Pro,199,2022-04-16,2022-10-27,Churned
SUB_00535,CUST_00535,Starter,49,2022-04-06,,Active
SUB_00536,CUST_00536,Starter,49,2023-11-19,,Active
SUB_00537,CUST_00537,Starter,49,2023-07-05,,Active
SUB_00538,CUST_00538,Starter,49,2022-06-17,,Active
SUB_00539,CUST_00539,Pro,199,2022-02-11,2022-10-03,Churned
SUB_00540,CUST_00540,Starter,49,2022-04-14,,Active
SUB_00541,CUST_00541,Pro,199,2022-07-23,,Active
SUB_00542,CUST_00542,Enterprise,999,2023-06-04,2023-12-15,Churned
SUB_00543,CUST_00543,Starter,49,2022-10-09,,Active
SUB_00544,CUST_00544,Pro,199,2022-02-12,,Active
SUB_00545,CUST_00545,Enterprise,999,2022-04-20,,Active
SUB_00546,CUST_00546,Enterprise,999,2022-07-29,,Active
SUB_00547,CUST_00547,Starter,49,2022-02-18,,Active
SUB_00548,CUST_00548,Starter,49,2022-04-25,,Active
SUB_00549,CUST_00549,Starter,49,2022-06-04,,Active
SUB_00550,CUST_00550,Pro,199,2023-10-11,,Active
SUB_00551,CUST_00551,Pro,199,2023-05-18,,Active
SUB_00552,CUST_00552,Pro,199,2023-11-10,2024-07-09,Churned
SUB_00553,CUST_00553,Starter,49,2022-03-12,,Active
SUB_00554,CUST_00554,Starter,49,2023-06-03,,Active
SUB_00555,CUST_00555,Pro,199,2022-12-02,,Active
SUB_00556,CUST_00556,Starter,49,2022-03-08,,Active
SUB_00557,CUST_00557,Pro,199,2023-05-08,,Active
SUB_00558,CUST_00558,Starter,49,2023-10-12,,Active
SUB_00559,CUST_00559,Starter,49,2022-08-01,,Active
SUB_00560,CUST_00560,Starter,49,2022-06-30,,Active
SUB_00561,CUST_00561,Starter,49,2023-09-05,,Active
SUB_00562,CUST_00562,Starter,49,2023-08-22,,Active
SUB_00563,CUST_00563,Starter,49,2023-11-28,,Active
SUB_00564,CUST_00564,Starter,49,2023-08-26,,Active
SUB_00565,CUST_00565,Starter,49,2022-09-05,2023-06-15,Churned
SUB_00566,CUST_00566,Starter,49,2022-08-02,,Active
SUB_00567,CUST_00567,Pro,199,2022-12-25,,Active
SUB_00568,CUST_00568,Starter,49,2022-09-06,,Active
SUB_00569,CUST_00569,Pro,199,2023-09-30,,Active
SUB_00570,CUST_00570,Pro,199,2023-05-31,2023-12-03,Churned
SUB_00571,CUST_00571,Pro,199,2022-03-29,,Active
SUB_00572,CUST_00572,Enterprise,999,2023-10-25,2024-05-18,Churned
SUB_00573,CUST_00573,Starter,49,2022-06-25,,Active
SUB_00574,CUST_00574,Pro,199,2023-03-02,,Active
SUB_00575,CUST_00575,Enterprise,999,2023-08-26,,Active
SUB_00576,CUST_00576,Pro,199,2022-03-22,,Active
SUB_00577,CUST_00577,Starter,49,2022-05-18,,Active
SUB_00578,CUST_00578,Starter,49,2023-03-09,,Active
SUB_00579,CUST_00579,Starter,49,2023-04-15,,Active
SUB_00580,CUST_00580,Pro,199,2022-12-16,,Active
SUB_00581,CUST_00581,Pro,199,2022-05-06,2022-08-18,Churned
SUB_00582,CUST_00582,Starter,49,2022-11-05,,Active
SUB_00583,CUST_00583,Pro,199,2022-08-18,,Active
SUB_00584,CUST_00584,Pro,199,2023-04-05,,Active
SUB_00585,CUST_00585,Starter,49,2022-12-11,,Active
SUB_00586,CUST_00586,Pro,199,2022-11-06,2023-06-01,Churned
SUB_00587,CUST_00587,Pro,199,2022-01-20,2022-11-29,Churned
SUB_00588,CUST_00588,Starter,49,2023-07-15,,Active
SUB_00589,CUST_00589,Pro,199,2023-10-09,,Active
SUB_00590,CUST_00590,Starter,49,2023-06-25,,Active
SUB_00591,CUST_00591,Pro,199,2023-07-14,,Active
SUB_00592,CUST_00592,Enterprise,999,2023-04-22,,Active
SUB_00593,CUST_00593,Pro,199,2022-09-26,,Active
SUB_00594,CUST_00594,Starter,49,2022-01-03,2022-12-28,Churned
SUB_00595,CUST_00595,Starter,49,2022-01-16,2022-06-27,Churned
SUB_00596,CUST_00596,Starter,49,2023-08-29,,Active
SUB_00597,CUST_00597,Pro,199,2022-12-24,2023-05-27,Churned
SUB_00598,CUST_00598,Starter,49,2023-10-08,,Active
SUB_00599,CUST_00599,Pro,199,2022-05-13,,Active
SUB_00600,CUST_00600,Starter,49,2022-11-08,,Active
SUB_00601,CUST_00601,Starter,49,2023-04-27,2024-04-02,Churned
SUB_00602,CUST_00602,Starter,49,2023-06-28,2024-06-11,Churned
SUB_00603,CUST_00603,Enterprise,999,2022-11-01,,Active
SUB_00604,CUST_00604,Pro,199,2022-09-26,2023-03-01,Churned
SUB_00605,CUST_00605,Starter,49,2023-02-18,,Active
SUB_00606,CUST_00606,Starter,49,2022-01-25,,Active
SUB_00607,CUST_00607,Pro,199,2022-11-12,,Active
SUB_00608,CUST_00608,Starter,49,2023-07-25,,Active
SUB_00609,CUST_00609,Pro,199,2023-10-30,,Active
SUB_00610,CUST_00610,Pro,199,2022-10-03,2023-06-14,Churned
SUB_00611,CUST_00611,Pro,199,2023-01-24,,Active
SUB_00612,CUST_00612,Pro,199,2023-03-20,,Active
SUB_00613,CUST_00613,Pro,199,2023-03-03,,Active
SUB_00614,CUST_00614,Enterprise,999,2022-02-26,2022-04-13,Churned
SUB_00615,CUST_00615,Enterprise,999,2023-11-28,,Active
SUB_00616,CUST_00616,Pro,199,2023-07-20,,Active
SUB_00617,CUST_00617,Starter,49,2023-01-03,,Active
SUB_00618,CUST_00618,Starter,49,2022-12-08,2023-11-13,Churned
SUB_00619,CUST_00619,Starter,49,2022-10-31,,Active
SUB_00620,CUST_00620,Pro,199,2023-01-09,,Active
SUB_00621,CUST_00621,Pro,199,2022-04-22,2023-01-22,Churned
SUB_00622,CUST_00622,Starter,49,2022-01-06,2022-06-21,Churned
SUB_00623,CUST_00623,Starter,49,2022-10-06,,Active
SUB_00624,CUST_00624,Starter,49,2023-01-17,2023-09-20,Churned
SUB_00625,CUST_00625,Pro,199,2022-01-13,2022-08-26,Churned
SUB_00626,CUST_00626,Pro,199,2022-10-30,,Active
SUB_00627,CUST_00627,Pro,199,2023-07-10,,Active
SUB_00628,CUST_00628,Starter,49,2023-09-09,,Active
SUB_00629,CUST_00629,Pro,199,2022-06-09,2023-01-25,Churned
SUB_00630,CUST_00630,Starter,49,2022-06-03,,Active
SUB_00631,CUST_00631,Pro,199,2022-06-30,,Active
SUB_00632,CUST_00632,Starter,49,2023-06-10,,Active
SUB_00633,CUST_00633,Starter,49,2022-06-29,,Active
SUB_00634,CUST_00634,Starter,49,2023-01-12,,Active
SUB_00635,CUST_00635,Starter,49,2022-06-17,,Active
SUB_00636,CUST_00636,Enterprise,999,2022-08-02,,Active
SUB_00637,CUST_00637,Starter,49,2022-05-30,2023-01-21,Churned
SUB_00638,CUST_00638,Starter,49,2022-01-16,,Active
SUB_00639,CUST_00639,Pro,199,2022-04-01,,Active
SUB_00640,CUST_00640,Pro,199,2022-04-30,,Active
SUB_00641,CUST_00641,Starter,49,2022-09-10,,Active
SUB_00642,CUST_00642,Pro,199,2022-03-01,2022-04-15,Churned
SUB_00643,CUST_00643,Pro,199,2022-09-23,,Active
SUB_00644,CUST_00644,Starter,49,2023-02-13,,Active
SUB_00645,CUST_00645,Starter,49,2022-01-31,,Active
SUB_00646,CUST_00646,Starter,49,2022-01-21,,Active
SUB_00647,CUST_00647,Pro,199,2023-08-16,,Active
SUB_00648,CUST_00648,Starter,49,2022-10-16,,Active
SUB_00649,CUST_00649,Starter,49,2023-06-27,2023-08-08,Churned
SUB_00650,CUST_00650,Pro,199,2023-05-13,,Active
SUB_00651,CUST_00651,Pro,199,2023-04-19,,Active
SUB_00652,CUST_00652,Starter,49,2023-02-09,2023-05-27,Churned
SUB_00653,CUST_00653,Pro,199,2023-07-02,,Active
SUB_00654,CUST_00654,Starter,49,2022-05-12,2023-01-10,Churned
SUB_00655,CUST_00655,Starter,49,2022-11-20,2023-11-13,Churned
SUB_00656,CUST_00656,Pro,199,2022-05-12,,Active
SUB_00657,CUST_00657,Enterprise,999,2023-06-05,,Active
SUB_00658,CUST_00658,Starter,49,2022-01-30,2022-06-27,Churned
SUB_00659,CUST_00659,Pro,199,2023-09-19,,Active
SUB_00660,CUST_00660,Pro,199,2022-10-28,2023-05-26,Churned
SUB_00661,CUST_00661,Starter,49,2022-01-04,,Active
SUB_00662,CUST_00662,Pro,199,2022-11-21,,Active
SUB_00663,CUST_00663,Starter,49,2023-05-24,,Active
SUB_00664,CUST_00664,Enterprise,999,2022-08-25,,Active
SUB_00665,CUST_00665,Pro,199,2023-06-19,,Active
SUB_00666,CUST_00666,Starter,49,2022-01-16,,Active
SUB_00667,CUST_00667,Starter,49,2023-06-18,,Active
SUB_00668,CUST_00668,Starter,49,2023-08-07,,Active
SUB_00669,CUST_00669,Starter,49,2023-03-22,,Active
SUB_00670,CUST_00670,Starter,49,2023-05-18,,Active
SUB_00671,CUST_00671,Starter,49,2022-08-18,,Active
SUB_00672,CUST_00672,Pro,199,2022-04-17,,Active
SUB_00673,CUST_00673,Starter,49,2023-01-24,2024-01-12,Churned
SUB_00674,CUST_00674,Pro,199,2022-09-20,,Active
SUB_00675,CUST_00675,Pro,199,2023-07-17,,Active
SUB_00676,CUST_00676,Starter,49,2022-03-06,2023-02-28,Churned
SUB_00677,CUST_00677,Pro,199,2022-09-22,,Active
SUB_00678,CUST_00678,Starter,49,2022-12-04,,Active
SUB_00679,CUST_00679,Starter,49,2022-10-28,,Active
SUB_00680,CUST_00680,Pro,199,2023-01-13,2023-06-28,Churned
SUB_00681,CUST_00681,Starter,49,2022-06-24,,Active
SUB_00682,CUST_00682,Pro,199,2022-06-01,2022-12-26,Churned
SUB_00683,CUST_00683,Pro,199,2023-04-21,2023-12-14,Churned
SUB_00684,CUST_00684,Enterprise,999,2022-09-23,,Active
SUB_00685,CUST_00685,Pro,199,2022-11-25,2023-02-16,Churned
SUB_00686,CUST_00686,Pro,199,2022-06-12,,Active
SUB_00687,CUST_00687,Starter,49,2023-03-14,,Active
SUB_00688,CUST_00688,Starter,49,2022-12-09,,Active
SUB_00689,CUST_00689,Pro,199,2023-01-02,2023-04-20,Churned
SUB_00690,CUST_00690,Starter,49,2023-04-10,,Active
SUB_00691,CUST_00691,Starter,49,2022-07-18,,Active
SUB_00692,CUST_00692,Starter,49,2023-05-15,2024-03-10,Churned
SUB_00693,CUST_00693,Pro,199,2022-01-16,,Active
SUB_00694,CUST_00694,Starter,49,2022-10-23,,Active
SUB_00695,CUST_00695,Pro,199,2023-05-26,,Active
SUB_00696,CUST_00696,Starter,49,2022-08-27,2023-01-21,Churned
SUB_00697,CUST_00697,Starter,49,2023-08-04,,Active
SUB_00698,CUST_00698,Starter,49,2022-10-28,2023-03-12,Churned
SUB_00699,CUST_00699,Starter,49,2022-01-06,,Active
SUB_00700,CUST_00700,Pro,199,2022-08-08,,Active
SUB_00701,CUST_00701,Starter,49,2023-03-29,,Active
SUB_00702,CUST_00702,Starter,49,2023-03-09,,Active
SUB_00703,CUST_00703,Pro,199,2023-01-21,,Active
SUB_00704,CUST_00704,Starter,49,2023-09-11,,Active
SUB_00705,CUST_00705,Starter,49,2022-10-22,2023-03-05,Churned
SUB_00706,CUST_00706,Starter,49,2022-04-28,,Active
SUB_00707,CUST_00707,Enterprise,999,2023-02-09,2024-01-07,Churned
SUB_00708,CUST_00708,Pro,199,2023-11-11,,Active
SUB_00709,CUST_00709,Starter,49,2023-08-17,2024-01-11,Churned
SUB_00710,CUST_00710,Starter,49,2023-07-20,,Active
SUB_00711,CUST_00711,Starter,49,2022-01-12,,Active
SUB_00712,CUST_00712,Starter,49,2022-07-28,,Active
SUB_00713,CUST_00713,Pro,199,2022-06-14,2023-02-27,Churned
SUB_00714,CUST_00714,Pro,199,2022-10-21,2023-04-16,Churned
SUB_00715,CUST_00715,Starter,49,2023-06-03,,Active
SUB_00716,CUST_00716,Pro,199,2022-03-19,,Active
SUB_00717,CUST_00717,Starter,49,2023-03-10,,Active
SUB_00718,CUST_00718,Starter,49,2023-07-31,2024-01-26,Churned
SUB_00719,CUST_00719,Starter,49,2023-09-06,2024-08-04,Churned
SUB_00720,CUST_00720,Starter,49,2023-11-14,2024-08-25,Churned
SUB_00721,CUST_00721,Enterprise,999,2022-03-18,2022-07-07,Churned
SUB_00722,CUST_00722,Starter,49,2022-02-17,2022-04-03,Churned
SUB_00723,CUST_00723,Starter,49,2022-03-23,,Active
SUB_00724,CUST_00724,Enterprise,999,2022-07-28,2023-03-07,Churned
SUB_00725,CUST_00725,Pro,199,2023-03-21,2023-11-16,Churned
SUB_00726,CUST_00726,Pro,199,2023-08-19,2023-11-30,Churned
SUB_00727,CUST_00727,Enterprise,999,2023-06-06,,Active
SUB_00728,CUST_00728,Starter,49,2022-01-29,,Active
SUB_00729,CUST_00729,Pro,199,2022-10-31,,Active
SUB_00730,CUST_00730,Pro,199,2023-04-10,,Active
SUB_00731,CUST_00731,Pro,199,2023-05-17,,Active
SUB_00732,CUST_00732,Pro,199,2023-03-22,,Active
SUB_00733,CUST_00733,Starter,49,2023-09-20,,Active
SUB_00734,CUST_00734,Pro,199,2023-05-05,,Active
SUB_00735,CUST_00735,Starter,49,2023-03-04,,Active
SUB_00736,CUST_00736,Starter,49,2023-07-13,,Active
SUB_00737,CUST_00737,Starter,49,2022-12-25,2023-10-27,Churned
SUB_00738,CUST_00738,Enterprise,999,2022-04-01,,Active
SUB_00739,CUST_00739,Starter,49,2022-02-22,,Active
SUB_00740,CUST_00740,Pro,199,2023-08-12,2023-11-10,Churned
SUB_00741,CUST_00741,Starter,49,2022-07-23,2022-09-14,Churned
SUB_00742,CUST_00742,Enterprise,999,2023-07-10,,Active
SUB_00743,CUST_00743,Starter,49,2022-06-05,,Active
SUB_00744,CUST_00744,Pro,199,2022-01-02,,Active
SUB_00745,CUST_00745,Pro,199,2022-12-23,,Active
SUB_00746,CUST_00746,Starter,49,2023-07-23,2023-09-13,Churned
SUB_00747,CUST_00747,Starter,49,2022-02-27,,Active
SUB_00748,CUST_00748,Pro,199,2022-09-11,,Active
SUB_00749,CUST_00749,Enterprise,999,2022-06-29,2023-04-12,Churned
SUB_00750,CUST_00750,Pro,199,2023-05-08,,Active
SUB_00751,CUST_00751,Starter,49,2023-10-31,,Active
SUB_00752,CUST_00752,Pro,199,2022-02-04,,Active
SUB_00753,CUST_00753,Starter,49,2022-03-16,,Active
SUB_00754,CUST_00754,Pro,199,2022-10-16,,Active
SUB_00755,CUST_00755,Pro,199,2023-01-06,,Active
SUB_00756,CUST_00756,Starter,49,2023-08-10,,Active
SUB_00757,CUST_00757,Pro,199,2022-11-25,,Active
SUB_00758,CUST_00758,Pro,199,2023-08-13,,Active
SUB_00759,CUST_00759,Pro,199,2022-10-31,2023-06-15,Churned
SUB_00760,CUST_00760,Starter,49,2023-08-02,,Active
SUB_00761,CUST_00761,Starter,49,2022-08-09,2022-10-30,Churned
SUB_00762,CUST_00762,Pro,199,2022-06-13,,Active
SUB_00763,CUST_00763,Starter,49,2023-04-25,,Active
SUB_00764,CUST_00764,Starter,49,2023-03-31,2023-09-15,Churned
SUB_00765,CUST_00765,Enterprise,999,2023-01-10,,Active
SUB_00766,CUST_00766,Starter,49,2022-08-08,,Active
SUB_00767,CUST_00767,Enterprise,999,2023-11-15,,Active
SUB_00768,CUST_00768,Starter,49,2022-09-11,2023-07-08,Churned
SUB_00769,CUST_00769,Starter,49,2022-07-07,,Active
SUB_00770,CUST_00770,Pro,199,2022-07-10,,Active
SUB_00771,CUST_00771,Pro,199,2023-01-24,,Active
SUB_00772,CUST_00772,Pro,199,2022-08-03,,Active
SUB_00773,CUST_00773,Pro,199,2023-01-10,,Active
SUB_00774,CUST_00774,Pro,199,2022-03-27,,Active
SUB_00775,CUST_00775,Starter,49,2023-04-19,,Active
SUB_00776,CUST_00776,Starter,49,2023-09-10,,Active
SUB_00777,CUST_00777,Starter,49,2023-06-15,,Active
SUB_00778,CUST_00778,Pro,199,2022-02-16,2022-10-04,Churned
SUB_00779,CUST_00779,Starter,49,2022-03-06,,Active
SUB_00780,CUST_00780,Starter,49,2023-04-20,,Active
SUB_00781,CUST_00781,Starter,49,2022-05-26,2022-12-05,Churned
SUB_00782,CUST_00782,Starter,49,2023-01-17,,Active
SUB_00783,CUST_00783,Starter,49,2022-03-07,,Active
SUB_00784,CUST_00784,Pro,199,2023-06-01,,Active
SUB_00785,CUST_00785,Starter,49,2022-04-03,,Active
SUB_00786,CUST_00786,Pro,199,2023-03-02,,Active
SUB_00787,CUST_00787,Pro,199,2023-04-13,,Active
SUB_00788,CUST_00788,Starter,49,2022-04-04,2022-08-03,Churned
SUB_00789,CUST_00789,Pro,199,2023-09-10,2023-11-01,Churned
SUB_00790,CUST_00790,Starter,49,2022-05-13,2022-09-07,Churned
SUB_00791,CUST_00791,Pro,199,2023-03-10,,Active
SUB_00792,CUST_00792,Enterprise,999,2022-12-07,,Active
SUB_00793,CUST_00793,Pro,199,2022-11-10,,Active
SUB_00794,CUST_00794,Pro,199,2023-08-14,,Active
SUB_00795,CUST_00795,Starter,49,2022-07-31,2023-02-27,Churned
SUB_00796,CUST_00796,Starter,49,2023-06-04,,Active
SUB_00797,CUST_00797,Pro,199,2022-06-08,2023-04-16,Churned
SUB_00798,CUST_00798,Starter,49,2022-09-25,,Active
SUB_00799,CUST_00799,Starter,49,2023-10-23,,Active
SUB_00800,CUST_00800,Starter,49,2023-08-26,,Active
SUB_00801,CUST_00801,Pro,199,2023-04-19,,Active
SUB_00802,CUST_00802,Starter,49,2023-02-14,,Active
SUB_00803,CUST_00803,Enterprise,999,2023-04-19,2023-06-08,Churned
SUB_00804,CUST_00804,Starter,49,2022-12-22,,Active
SUB_00805,CUST_00805,Starter,49,2023-11-11,,Active
SUB_00806,CUST_00806,Pro,199,2022-07-12,,Active
SUB_00807,CUST_00807,Starter,49,2023-11-30,2024-02-16,Churned
SUB_00808,CUST_00808,Pro,199,2022-09-28,,Active
SUB_00809,CUST_00809,Starter,49,2022-04-24,2022-11-29,Churned
SUB_00810,CUST_00810,Starter,49,2023-06-07,,Active
SUB_00811,CUST_00811,Starter,49,2022-02-24,,Active
SUB_00812,CUST_00812,Enterprise,999,2022-03-06,2022-10-26,Churned
SUB_00813,CUST_00813,Pro,199,2023-11-15,,Active
SUB_00814,CUST_00814,Pro,199,2022-09-29,,Active
SUB_00815,CUST_00815,Starter,49,2023-05-17,,Active
SUB_00816,CUST_00816,Pro,199,2023-10-24,,Active
SUB_00817,CUST_00817,Starter,49,2022-12-28,,Active
SUB_00818,CUST_00818,Enterprise,999,2022-05-26,,Active
SUB_00819,CUST_00819,Pro,199,2022-07-28,2022-10-09,Churned
SUB_00820,CUST_00820,Pro,199,2022-10-13,2023-09-07,Churned
SUB_00821,CUST_00821,Starter,49,2022-01-10,2022-06-16,Churned
SUB_00822,CUST_00822,Pro,199,2022-07-05,,Active
SUB_00823,CUST_00823,Starter,49,2023-07-28,2024-03-02,Churned
SUB_00824,CUST_00824,Enterprise,999,2023-08-20,,Active
SUB_00825,CUST_00825,Starter,49,2023-04-09,,Active
SUB_00826,CUST_00826,Starter,49,2022-05-14,,Active
SUB_00827,CUST_00827,Starter,49,2022-06-20,,Active
SUB_00828,CUST_00828,Starter,49,2022-08-01,,Active
SUB_00829,CUST_00829,Starter,49,2023-06-14,,Active
SUB_00830,CUST_00830,Pro,199,2023-05-17,2023-12-02,Churned
SUB_00831,CUST_00831,Pro,199,2023-07-26,,Active
SUB_00832,CUST_00832,Pro,199,2023-08-23,2024-06-26,Churned
SUB_00833,CUST_00833,Pro,199,2022-01-27,,Active
SUB_00834,CUST_00834,Starter,49,2022-03-09,,Active
SUB_00835,CUST_00835,Pro,199,2023-02-12,,Active
SUB_00836,CUST_00836,Starter,49,2023-07-06,2024-02-21,Churned
SUB_00837,CUST_00837,Enterprise,999,2022-04-19,,Active
