customer_id,industry,segment,signup_date
CUST_00573,E-commerce,Mid-Market,2022-06-25
CUST_00574,E-commerce,SMB,2023-03-02
CUST_00575,Logistics,SMB,2023-08-26
CUST_00576,Logistics,Mid-Market,2022-03-22
CUST_00577,Healthcare,SMB,2022-05-18
CUST_00578,EdTech,SMB,2023-03-09
CUST_00579,Healthcare,SMB,2023-04-15
CUST_00580,EdTech,Mid-Market,2022-12-16
CUST_00581,EdTech,SMB,2022-05-06
CUST_00582,Logistics,Mid-Market,2022-11-05
CUST_00583,FinTech,SMB,2022-08-18
CUST_00584,FinTech,Mid-Market,2023-04-05
CUST_00585,E-commerce,Mid-Market,2022-12-11
CUST_00586,Logistics,SMB,2022-11-06
CUST_00587,EdTech,SMB,2022-01-20
CUST_00588,FinTech,SMB,2023-07-15
CUST_00589,EdTech,Enterprise,2023-10-09
CUST_00590,FinTech,Mid-Market,2023-06-25
CUST_00591,FinTech,Enterprise,2023-07-14
CUST_00592,FinTech,SMB,2023-04-22
CUST_00593,Logistics,Mid-Market,2022-09-26
CUST_00594,Healthcare,Mid-Market,2022-01-03
CUST_00595,EdTech,Mid-Market,2022-01-16
CUST_00596,Logistics,Enterprise,2023-08-29
CUST_00597,Logistics,SMB,2022-12-24
CUST_00598,Logistics,SMB,2023-10-08
CUST_00599,Logistics,Mid-Market,2022-05-13
CUST_00600,Logistics,Mid-Market,2022-11-08
CUST_00601,E-commerce,SMB,2023-04-27
CUST_00602,EdTech,SMB,2023-06-28
CUST_00603,Logistics,SMB,2022-11-01
CUST_00604,EdTech,SMB,2022-09-26
CUST_00605,E-commerce,SMB,2023-02-18
CUST_00606,E-commerce,Mid-Market,2022-01-25
CUST_00607,EdTech,Mid-Market,2022-11-12
CUST_00608,FinTech,SMB,2023-07-25
CUST_00609,Healthcare,SMB,2023-10-30
CUST_00610,FinTech,SMB,2022-10-03
CUST_00611,FinTech,SMB,2023-01-24
CUST_00612,FinTech,Mid-Market,2023-03-20
CUST_00613,Logistics,Enterprise,2023-03-03
CUST_00614,E-commerce,SMB,2022-02-26
CUST_00615,FinTech,Mid-Market,2023-11-28
CUST_00616,E-commerce,Mid-Market,2023-07-20
CUST_00617,EdTech,Mid-Market,2023-01-03
CUST_00618,Healthcare,SMB,2022-12-08
CUST_00619,EdTech,Enterprise,2022-10-31
CUST_00620,EdTech,SMB,2023-01-09
CUST_00621,Logistics,SMB,2022-04-22
CUST_00622,Healthcare,SMB,2022-01-06
CUST_00623,EdTech,SMB,2022-10-06
CUST_00624,EdTech,SMB,2023-01-17
CUST_00625,Healthcare,SMB,2022-01-13
CUST_00626,Healthcare,SMB,2022-10-30
CUST_00627,EdTech,Mid-Market,2023-07-10
CUST_00628,Healthcare,Mid-Market,2023-09-09
CUST_00629,EdTech,SMB,2022-06-09
CUST_00630,EdTech,Mid-Market,2022-06-03
CUST_00631,Logistics,Mid-Market,2022-06-30
CUST_00632,FinTech,Mid-Market,2023-06-10
CUST_00633,EdTech,SMB,2022-06-29
CUST_00634,E-commerce,Mid-Market,2023-01-12
CUST_00635,FinTech,Enterprise,2022-06-17
CUST_00636,FinTech,Mid-Market,2022-08-02
CUST_00637,FinTech,SMB,2022-05-30
CUST_00638,Logistics,SMB,2022-01-16
CUST_00639,EdTech,Mid-Market,2022-04-01
CUST_00640,Logistics,SMB,2022-04-30
CUST_00641,EdTech,SMB,2022-09-10
CUST_00642,Logistics,SMB,2022-03-01
CUST_00643,Logistics,Mid-Market,2022-09-23
CUST_00644,E-commerce,Mid-Market,2023-02-13
CUST_00645,Logistics,SMB,2022-01-31
CUST_00646,Healthcare,Enterprise,2022-01-21
CUST_00647,E-commerce,SMB,2023-08-16
CUST_00648,Logistics,Mid-Market,2022-10-16
CUST_00649,FinTech,Mid-Market,2023-06-27
CUST_00650,Healthcare,Mid-Market,2023-05-13
CUST_00651,Healthcare,Enterprise,2023-04-19
CUST_00652,Healthcare,SMB,2023-02-09
CUST_00653,E-commerce,Mid-Market,2023-07-02
CUST_00654,Logistics,SMB,2022-05-12
CUST_00655,Logistics,Mid-Market,2022-11-20
CUST_00656,FinTech,Mid-Market,2022-05-12
CUST_00657,FinTech,Mid-Market,2023-06-05
CUST_00658,Healthcare,SMB,2022-01-30
CUST_00659,FinTech,Mid-Market,2023-09-19
CUST_00660,E-commerce,SMB,2022-10-28
CUST_00661,Logistics,SMB,2022-01-04
CUST_00662,Healthcare,Mid-Market,2022-11-21
CUST_00663,FinTech,SMB,2023-05-24
CUST_00664,E-commerce,Mid-Market,2022-08-25
CUST_00665,E-commerce,SMB,2023-06-19
CUST_00666,FinTech,SMB,2022-01-16
CUST_00667,Logistics,Mid-Market,2023-06-18
CUST_00668,FinTech,SMB,2023-08-07
CUST_00669,Healthcare,SMB,2023-03-22
CUST_00670,FinTech,Mid-Market,2023-05-18
CUST_00671,E-commerce,SMB,2022-08-18
CUST_00672,FinTech,Mid-Market,2022-04-17
CUST_00673,Logistics,SMB,2023-01-24
CUST_00674,EdTech,Mid-Market,2022-09-20
CUST_00675,FinTech,Mid-Market,2023-07-17
CUST_00676,Logistics,Mid-Market,2022-03-06
CUST_00677,Logistics,SMB,2022-09-22
CUST_00678,E-commerce,Mid-Market,2022-12-04
CUST_00679,Logistics,Mid-Market,2022-10-28
CUST_00680,Logistics,Mid-Market,2023-01-13
CUST_00681,Logistics,SMB,2022-06-24
CUST_00682,Logistics,Mid-Market,2022-06-01
CUST_00683,Healthcare,Mid-Market,2023-04-21
CUST_00684,Healthcare,SMB,2022-09-23
CUST_00685,E-commerce,SMB,2022-11-25
CUST_00686,FinTech,Mid-Market,2022-06-12
CUST_00687,Logistics,SMB,2023-03-14
CUST_00688,FinTech,Enterprise,2022-12-09
CUST_00689,FinTech,Mid-Market,2023-01-02
CUST_00690,E-commerce,Mid-Market,2023-04-10
CUST_00691,Logistics,SMB,2022-07-18
CUST_00692,Logistics,SMB,2023-05-15
CUST_00693,EdTech,Enterprise,2022-01-16
CUST_00694,FinTech,SMB,2022-10-23
CUST_00695,FinTech,Mid-Market,2023-05-26
CUST_00696,Healthcare,SMB,2022-08-27
CUST_00697,EdTech,SMB,2023-08-04
CUST_00698,Healthcare,SMB,2022-10-28
CUST_00699,Healthcare,SMB,2022-01-06
CUST_00700,Healthcare,Enterprise,2022-08-08
CUST_00701,E-commerce,SMB,2023-03-29
CUST_00702,E-commerce,SMB,2023-03-09
CUST_00703,Healthcare,SMB,2023-01-21
CUST_00704,EdTech,SMB,2023-09-11
CUST_00705,FinTech,SMB,2022-10-22
CUST_00706,EdTech,Mid-Market,2022-04-28
CUST_00707,Logistics,SMB,2023-02-09
CUST_00708,E-commerce,SMB,2023-11-11
CUST_00709,FinTech,SMB,2023-08-17
CUST_00710,FinTech,Enterprise,2023-07-20
CUST_00711,Logistics,SMB,2022-01-12
CUST_00712,Logistics,SMB,2022-07-28
CUST_00713,Healthcare,Mid-Market,2022-06-14
CUST_00714,E-commerce,SMB,2022-10-21
CUST_00715,E-commerce,SMB,2023-06-03
CUST_00716,EdTech,SMB,2022-03-19
CUST_00717,Healthcare,Mid-Market,2023-03-10
CUST_00718,Healthcare,SMB,2023-07-31
CUST_00719,Healthcare,Mid-Market,2023-09-06
CUST_00720,Healthcare,Mid-Market,2023-11-14
CUST_00721,E-commerce,SMB,2022-03-18
CUST_00722,E-commerce,SMB,2022-02-17
CUST_00723,Healthcare,SMB,2022-03-23
CUST_00724,EdTech,Mid-Market,2022-07-28
CUST_00725,FinTech,SMB,2023-03-21
CUST_00726,FinTech,SMB,2023-08-19
CUST_00727,EdTech,SMB,2023-06-06
CUST_00728,Healthcare,Enterprise,2022-01-29
CUST_00729,E-commerce,SMB,2022-10-31
CUST_00730,FinTech,Enterprise,2023-04-10
CUST_00731,Logistics,SMB,2023-05-17
CUST_00732,Logistics,SMB,2023-03-22
CUST_00733,EdTech,SMB,2023-09-20
CUST_00734,Healthcare,SMB,2023-05-05
CUST_00735,FinTech,SMB,2023-03-04
CUST_00736,Healthcare,SMB,2023-07-13
CUST_00737,FinTech,Enterprise,2022-12-25
CUST_00738,EdTech,Mid-Market,2022-04-01
CUST_00739,EdTech,Mid-Market,2022-02-22
CUST_00740,Logistics,SMB,2023-08-12
CUST_00741,Healthcare,SMB,2022-07-23
CUST_00742,Logistics,SMB,2023-07-10
CUST_00743,Healthcare,Mid-Market,2022-06-05
CUST_00744,Logistics,Enterprise,2022-01-02
CUST_00745,E-commerce,SMB,2022-12-23
CUST_00746,E-commerce,SMB,2023-07-23
CUST_00747,E-commerce,SMB,2022-02-27
CUST_00748,E-commerce,SMB,2022-09-11
CUST_00749,FinTech,SMB,2022-06-29
CUST_00750,E-commerce,Mid-Market,2023-05-08
CUST_00751,EdTech,Mid-Market,2023-10-31
CUST_00752,EdTech,SMB,2022-02-04
CUST_00753,FinTech,SMB,2022-03-16
CUST_00754,E-commerce,Enterprise,2022-10-16
CUST_00755,E-commerce,SMB,2023-01-06
CUST_00756,E-commerce,SMB,2023-08-10
CUST_00757,Logistics,SMB,2022-11-25
CUST_00758,Healthcare,SMB,2023-08-13
CUST_00759,Logistics,SMB,2022-10-31
CUST_00760,Healthcare,Mid-Market,2023-08-02
CUST_00761,E-commerce,SMB,2022-08-09
CUST_00762,E-commerce,SMB,2022-06-13
CUST_00763,Logistics,Mid-Market,2023-04-25
CUST_00764,Logistics,SMB,2023-03-31
CUST_00765,Healthcare,Mid-Market,2023-01-10
CUST_00766,EdTech,Mid-Market,2022-08-08
CUST_00767,Healthcare,SMB,2023-11-15
CUST_00768,Logistics,Mid-Market,2022-09-11
CUST_00769,Logistics,SMB,2022-07-07
CUST_00770,FinTech,Enterprise,2022-07-10
CUST_00771,Logistics,SMB,2023-01-24
CUST_00772,FinTech,Enterprise,2022-08-03
CUST_00773,EdTech,Mid-Market,2023-01-10
CUST_00774,Healthcare,SMB,2022-03-27
CUST_00775,Healthcare,SMB,2023-04-19
CUST_00776,FinTech,Enterprise,2023-09-10
CUST_00777,Healthcare,Mid-Market,2023-06-15
CUST_00778,Logistics,SMB,2022-02-16
CUST_00779,E-commerce,Mid-Market,2022-03-06
CUST_00780,FinTech,SMB,2023-04-20
CUST_00781,Healthcare,SMB,2022-05-26
CUST_00782,FinTech,SMB,2023-01-17
CUST_00783,FinTech,SMB,2022-03-07
CUST_00784,E-commerce,Mid-Market,2023-06-01
CUST_00785,Logistics,SMB,2022-04-03
CUST_00786,FinTech,Mid-Market,2023-03-02
CUST_00787,Healthcare,SMB,2023-04-13
CUST_00788,EdTech,SMB,2022-04-04
CUST_00789,FinTech,SMB,2023-09-10
CUST_00790,FinTech,SMB,2022-05-13
CUST_00791,E-commerce,SMB,2023-03-10
CUST_00792,Logistics,SMB,2022-12-07
CUST_00793,EdTech,SMB,2022-11-10
CUST_00794,Healthcare,SMB,2023-08-14
CUST_00795,EdTech,SMB,2022-07-31
CUST_00796,Healthcare,SMB,2023-06-04
CUST_00797,Logistics,Mid-Market,2022-06-08
CUST_00798,Healthcare,Enterprise,2022-09-25
CUST_00799,E-commerce,SMB,2023-10-23
CUST_00800,E-commerce,SMB,2023-08-26
CUST_00801,E-commerce,SMB,2023-04-19
CUST_00802,E-commerce,Enterprise,2023-02-14
CUST_00803,EdTech,SMB,2023-04-19
CUST_00804,Logistics,SMB,2022-12-22
CUST_00805,Healthcare,SMB,2023-11-11
CUST_00806,Healthcare,SMB,2022-07-12
CUST_00807,E-commerce,SMB,2023-11-30
CUST_00808,E-commerce,Mid-Market,2022-09-28
CUST_00809,FinTech,SMB,2022-04-24
CUST_00810,Logistics,Mid-Market,2023-06-07
CUST_00811,EdTech,SMB,2022-02-24
CUST_00812,Healthcare,SMB,2022-03-06
CUST_00813,FinTech,Enterprise,2023-11-15
CUST_00814,FinTech,SMB,2022-09-29
CUST_00815,Healthcare,Mid-Market,2023-05-17
CUST_00816,EdTech,SMB,2023-10-24
CUST_00817,FinTech,SMB,2022-12-28
CUST_00818,FinTech,Enterprise,2022-05-26
CUST_00819,Logistics,SMB,2022-07-28
CUST_00820,EdTech,Mid-Market,2022-10-13
CUST_00821,FinTech,SMB,2022-01-10
CUST_00822,EdTech,Mid-Market,2022-07-05
CUST_00823,Healthcare,SMB,2023-07-28
CUST_00824,E-commerce,SMB,2023-08-20
CUST_00825,FinTech,Mid-Market,2023-04-09
CUST_00826,Logistics,Enterprise,2022-05-14
CUST_00827,Healthcare,Enterprise,2022-06-20
CUST_00828,EdTech,Mid-Market,2022-08-01
CUST_00829,Healthcare,Mid-Market,2023-06-14
CUST_00830,FinTech,SMB,2023-05-17
CUST_00831,EdTech,SMB,2023-07-26
CUST_00832,E-commerce,SMB,2023-08-23
CUST_00833,Healthcare,SMB,2022-01-27
CUST_00834,FinTech,SMB,2022-03-09
CUST_00835,Logistics,SMB,2023-02-12
CUST_00836,EdTech,SMB,2023-07-06
CUST_00837,Healthcare,Mid-Market,2022-04-19
CUST_00838,Healthcare,SMB,2022-03-15
CUST_00839,E-commerce,SMB,2023-08-01
CUST_00840,E-commerce,SMB,2023-11-11
CUST_00841,Logistics,Mid-Market,2022-09-19
CUST_00842,Logistics,Mid-Market,2023-01-03
CUST_00843,FinTech,Mid-Market,2022-08-25
CUST_00844,FinTech,SMB,2023-01-01
CUST_00845,Logistics,SMB,2022-10-13
CUST_00846,Logistics,SMB,2023-01-13
CUST_00847,EdTech,SMB,2023-10-23
CUST_00848,E-commerce,SMB,2023-01-11
CUST_00849,FinTech,SMB,2023-09-11
CUST_00850,E-commerce,SMB,2023-10-15
CUST_00851,E-commerce,Enterprise,2022-03-17
CUST_00852,Logistics,Enterprise,2022-01-09
CUST_00853,EdTech,SMB,2022-07-15
CUST_00854,Healthcare,SMB,2023-09-22
CUST_00855,EdTech,SMB,2022-10-17
CUST_00856,EdTech,SMB,2022-03-02
CUST_00857,E-commerce,Enterprise,2023-01-24
CUST_00858,EdTech,SMB,2023-07-17
CUST_00859,FinTech,Mid-Market,2023-07-18
CUST_00860,E-commerce,SMB,2023-09-26
CUST_00861,FinTech,Enterprise,2023-11-10
CUST_00862,Healthcare,SMB,2022-01-08
CUST_00863,E-commerce,Mid-Market,2023-01-04
CUST_00864,Healthcare,SMB,2022-02-14
CUST_00865,E-commerce,Mid-Market,2022-12-10
CUST_00866,Logistics,SMB,2023-01-10
CUST_00867,EdTech,SMB,2023-09-11
CUST_00868,Logistics,Enterprise,2022-01-27
CUST_00869,Healthcare,Enterprise,2022-07-12
CUST_00870,EdTech,Mid-Market,2022-12-23
CUST_00871,E-commerce,Mid-Market,2022-03-03
CUST_00872,EdTech,Mid-Market,2022-03-03
CUST_00873,FinTech,SMB,2023-02-26
CUST_00874,EdTech,SMB,2023-09-25
CUST_00875,FinTech,SMB,2023-07-05
CUST_00876,EdTech,Mid-Market,2023-01-15
CUST_00877,FinTech,SMB,2022-10-04
CUST_00878,Healthcare,SMB,2023-08-29
CUST_00879,Logistics,SMB,2023-03-07
CUST_00880,E-commerce,Mid-Market,2022-04-25
CUST_00881,EdTech,SMB,2023-11-19
CUST_00882,Logistics,SMB,2022-05-01
CUST_00883,E-commerce,SMB,2023-06-09
CUST_00884,E-commerce,SMB,2023-02-20
CUST_00885,FinTech,SMB,2022-06-12
CUST_00886,Healthcare,Mid-Market,2023-11-19
CUST_00887,Healthcare,Mid-Market,2022-12-03
CUST_00888,Logistics,Mid-Market,2023-01-14
CUST_00889,Healthcare,SMB,2022-11-20
CUST_00890,EdTech,Mid-Market,2022-06-22
CUST_00891,Healthcare,SMB,2022-03-05
CUST_00892,Logistics,SMB,2022-04-11
CUST_00893,Healthcare,Mid-Market,2022-11-18
CUST_00894,EdTech,SMB,2022-03-07
CUST_00895,FinTech,SMB,2023-07-11
CUST_00896,Logistics,Mid-Market,2023-08-22
CUST_00897,FinTech,SMB,2023-04-03
CUST_00898,FinTech,Mid-Market,2023-08-02
CUST_00899,FinTech,SMB,2023-03-29
CUST_00900,E-commerce,Mid-Market,2022-09-16
CUST_00901,E-commerce,SMB,2023-03-02
CUST_00902,FinTech,SMB,2022-06-27
CUST_00903,Logistics,Mid-Market,2022-10-07
CUST_00904,EdTech,SMB,2022-12-10
CUST_00905,EdTech,SMB,2022-01-17
CUST_00906,Healthcare,SMB,2022-10-23
CUST_00907,Logistics,SMB,2022-07-21
CUST_00908,E-commerce,SMB,2023-11-15
CUST_00909,FinTech,SMB,2022-07-13
CUST_00910,Healthcare,Enterprise,2022-05-29
CUST_00911,EdTech,SMB,2023-01-10
CUST_00912,E-commerce,SMB,2022-02-04
CUST_00913,E-commerce,SMB,2023-01-04
CUST_00914,FinTech,SMB,2022-01-29
CUST_00915,EdTech,Enterprise,2022-08-09
CUST_00916,Logistics,SMB,2022-02-22
CUST_00917,E-commerce,Enterprise,2022-12-19
CUST_00918,FinTech,SMB,2023-01-27
CUST_00919,Logistics,Mid-Market,2022-03-17
CUST_00920,EdTech,SMB,2023-05-09
CUST_00921,E-commerce,Mid-Market,2023-11-19
CUST_00922,Logistics,SMB,2023-06-06
CUST_00923,Logistics,SMB,2022-04-27
CUST_00924,Logistics,SMB,2022-10-07
CUST_00925,E-commerce,SMB,2022-06-24
CUST_00926,E-commerce,Enterprise,2022-10-22
CUST_00927,Healthcare,SMB,2023-03-27
CUST_00928,EdTech,SMB,2023-06-02
CUST_00929,FinTech,Mid-Market,2022-01-21
CUST_00930,Logistics,SMB,2022-03-14
CUST_00931,Healthcare,Enterprise,2022-02-05
CUST_00932,FinTech,Mid-Market,2023-05-22
CUST_00933,Healthcare,SMB,2022-08-21
CUST_00934,E-commerce,Mid-Market,2023-05-12
CUST_00935,Logistics,SMB,2022-07-25
CUST_00936,FinTech,SMB,2023-03-02
CUST_00937,FinTech,SMB,2022-02-13
CUST_00938,FinTech,SMB,2022-04-01
CUST_00939,FinTech,Mid-Market,2023-04-15
CUST_00940,FinTech,Enterprise,2023-08-28
CUST_00941,Healthcare,SMB,2023-04-12
CUST_00942,Logistics,SMB,2023-03-30
CUST_00943,E-commerce,Enterprise,2023-08-18
CUST_00944,E-commerce,SMB,2022-11-29
CUST_00945,E-commerce,SMB,2023-05-22
CUST_00946,E-commerce,SMB,2023-04-15
CUST_00947,Healthcare,Enterprise,2022-01-21
CUST_00948,EdTech,SMB,2022-08-16
CUST_00949,Logistics,Mid-Market,2023-01-11
CUST_00950,FinTech,Mid-Market,2022-05-10
CUST_00951,EdTech,SMB,2023-11-18
CUST_00952,E-commerce,SMB,2023-09-12
CUST_00953,EdTech,Mid-Market,2023-02-18
CUST_00954,Logistics,SMB,2022-03-12
CUST_00955,FinTech,Mid-Market,2023-02-08
CUST_00956,FinTech,Enterprise,2023-07-16
CUST_00957,Logistics,Mid-Market,2023-08-30
CUST_00958,Logistics,Mid-Market,2023-02-01
CUST_00959,E-commerce,Mid-Market,2022-12-03
CUST_00960,FinTech,Mid-Market,2023-10-06
CUST_00961,EdTech,SMB,2023-05-20
CUST_00962,Healthcare,SMB,2022-10-03
CUST_00963,Healthcare,SMB,2022-01-13
CUST_00964,Logistics,Mid-Market,2022-01-03
CUST_00965,E-commerce,SMB,2022-08-12
CUST_00966,Healthcare,Mid-Market,2022-06-24
CUST_00967,FinTech,SMB,2023-01-20
CUST_00968,Logistics,Mid-Market,2023-08-25
CUST_00969,EdTech,SMB,2022-08-29
CUST_00970,Logistics,Mid-Market,2023-07-01
CUST_00971,EdTech,SMB,2022-01-14
CUST_00972,Logistics,SMB,2022-07-14
CUST_00973,Logistics,SMB,2023-02-01
CUST_00974,Logistics,Mid-Market,2023-03-07
CUST_00975,EdTech,SMB,2022-11-02
CUST_00976,EdTech,SMB,2022-11-30
CUST_00977,Logistics,Enterprise,2023-02-14
CUST_00978,Healthcare,Mid-Market,2022-01-03
CUST_00979,E-commerce,Enterprise,2023-11-22
CUST_00980,E-commerce,SMB,2023-07-06
CUST_00981,E-commerce,SMB,2023-03-28
CUST_00982,EdTech,Mid-Market,2023-11-07
CUST_00983,EdTech,SMB,2023-05-10
CUST_00984,Healthcare,Mid-Market,2023-02-21
CUST_00985,E-commerce,SMB,2023-01-26
CUST_00986,E-commerce,SMB,2023-01-08
CUST_00987,Logistics,SMB,2023-09-20
CUST_00988,EdTech,SMB,2022-02-21
CUST_00989,E-commerce,SMB,2023-01-11
CUST_00990,Healthcare,SMB,2023-01-30
CUST_00991,Healthcare,Enterprise,2022-05-22
CUST_00992,E-commerce,SMB,2022-03-27
CUST_00993,EdTech,Mid-Market,2023-04-09
CUST_00994,Healthcare,Mid-Market,2022-02-15
CUST_00995,Logistics,SMB,2022-08-26
CUST_00996,Healthcare,SMB,2022-01-10
CUST_00997,FinTech,Mid-Market,2023-10-26
CUST_00998,FinTech,Mid-Market,2023-07-27
CUST_00999,EdTech,Mid-Market,2023-06-14
CUST_01000,E-commerce,Mid-Market,2023-08-21
CUST_01001,EdTech,Enterprise,2023-10-11
CUST_01002,EdTech,SMB,2023-10-02
CUST_01003,EdTech,SMB,2023-09-08
CUST_01004,EdTech,Mid-Market,2023-11-29
CUST_01005,Logistics,SMB,2022-06-27
CUST_01006,Logistics,Mid-Market,2022-01-06
CUST_01007,Healthcare,SMB,2022-11-03
CUST_01008,FinTech,SMB,2023-07-02
CUST_01009,EdTech,Mid-Market,2022-11-23
CUST_01010,Healthcare,SMB,2022-12-22
CUST_01011,FinTech,SMB,2023-01-30
CUST_01012,E-commerce,SMB,2022-10-27
CUST_01013,Logistics,Mid-Market,2023-06-10
CUST_01014,FinTech,SMB,2022-10-12
CUST_01015,E-commerce,Mid-Market,2022-11-26
CUST_01016,FinTech,SMB,2022-02-19
CUST_01017,Logistics,Mid-Market,2023-09-14
CUST_01018,Logistics,Mid-Market,2023-01-13
CUST_01019,Healthcare,SMB,2023-08-23
CUST_01020,EdTech,SMB,2023-06-22
CUST_01021,FinTech,SMB,2022-05-24
CUST_01022,FinTech,Mid-Market,2022-03-01
CUST_01023,E-commerce,SMB,2022-03-16
CUST_01024,Logistics,Mid-Market,2022-01-03
CUST_01025,FinTech,SMB,2023-07-29
CUST_01026,Logistics,SMB,2023-03-24
CUST_01027,FinTech,SMB,2022-10-02
CUST_01028,Healthcare,SMB,2023-06-14
CUST_01029,EdTech,SMB,2023-08-15
CUST_01030,FinTech,Mid-Market,2022-08-03
CUST_01031,Logistics,Mid-Market,2023-11-14
CUST_01032,Healthcare,SMB,2023-04-30
CUST_01033,FinTech,Enterprise,2022-11-25
CUST_01034,E-commerce,Mid-Market,2022-09-12
CUST_01035,EdTech,Enterprise,2023-01-22
CUST_01036,FinTech,SMB,2022-05-06
CUST_01037,Healthcare,SMB,2023-08-07
CUST_01038,E-commerce,SMB,2023-07-04
CUST_01039,Healthcare,Mid-Market,2022-11-20
CUST_01040,Healthcare,SMB,2022-07-23
CUST_01041,E-commerce,SMB,2022-06-21
CUST_01042,Healthcare,SMB,2022-08-05
CUST_01043,E-commerce,SMB,2022-09-02
CUST_01044,FinTech,Mid-Market,2022-12-02
CUST_01045,E-commerce,SMB,2022-10-25
CUST_01046,E-commerce,SMB,2022-07-01
CUST_01047,EdTech,Mid-Market,2022-11-30
CUST_01048,E-commerce,Enterprise,2023-05-26
CUST_01049,E-commerce,Mid-Market,2023-01-18
CUST_01050,FinTech,Enterprise,2022-07-18
CUST_01051,EdTech,Mid-Market,2022-11-28
CUST_01052,Logistics,SMB,2022-06-14
CUST_01053,FinTech,SMB,2022-08-30
CUST_01054,FinTech,Mid-Market,2023-10-04
CUST_01055,Logistics,Mid-Market,2022-08-15
CUST_01056,E-commerce,Mid-Market,2023-09-26
CUST_01057,Healthcare,SMB,2023-07-10
CUST_01058,EdTech,SMB,2023-03-27
CUST_01059,Healthcare,SMB,2022-07-15
CUST_01060,Logistics,SMB,2022-07-23
CUST_01061,FinTech,SMB,2023-04-03
CUST_01062,FinTech,Mid-Market,2022-09-14
CUST_01063,EdTech,SMB,2023-06-13
CUST_01064,FinTech,SMB,2022-09-29
CUST_01065,FinTech,SMB,2022-01-09
CUST_01066,EdTech,Mid-Market,2022-07-20
CUST_01067,EdTech,SMB,2022-02-28
CUST_01068,Logistics,SMB,2023-01-28
CUST_01069,FinTech,SMB,2023-10-14
CUST_01070,FinTech,SMB,2022-04-29
CUST_01071,Logistics,Enterprise,2023-07-07
CUST_01072,E-commerce,Enterprise,2023-02-03
CUST_01073,E-commerce,SMB,2022-11-27
CUST_01074,E-commerce,SMB,2022-09-24
CUST_01075,Logistics,Mid-Market,2023-06-04
CUST_01076,FinTech,SMB,2023-11-26
CUST_01077,Logistics,SMB,2023-04-25
CUST_01078,Logistics,SMB,2022-05-14
CUST_01079,E-commerce,Enterprise,2023-11-24
CUST_01080,Healthcare,SMB,2022-12-21
CUST_01081,FinTech,SMB,2023-08-07
CUST_01082,E-commerce,Mid-Market,2023-05-13
CUST_01083,Healthcare,SMB,2023-09-17
CUST_01084,Healthcare,SMB,2022-04-17
CUST_01085,EdTech,Enterprise,2022-10-17
CUST_01086,FinTech,SMB,2023-09-21
CUST_01087,Healthcare,Mid-Market,2023-09-24
CUST_01088,E-commerce,SMB,2022-05-27
CUST_01089,EdTech,SMB,2022-11-23
CUST_01090,FinTech,SMB,2023-02-19
CUST_01091,Logistics,SMB,2022-07-29
CUST_01092,E-commerce,SMB,2022-10-23
CUST_01093,Healthcare,Mid-Market,2023-02-02
CUST_01094,Healthcare,SMB,2022-04-13
CUST_01095,E-commerce,SMB,2023-09-28
CUST_01096,Healthcare,SMB,2023-05-23
CUST_01097,EdTech,Mid-Market,2022-07-28
CUST_01098,FinTech,SMB,2023-03-04
CUST_01099,EdTech,SMB,2023-01-28
CUST_01100,Healthcare,SMB,2022-04-19
CUST_01101,Logistics,SMB,2022-12-14
CUST_01102,FinTech,SMB,2022-02-19
CUST_01103,FinTech,Mid-Market,2022-04-15
CUST_01104,E-commerce,SMB,2023-02-24
CUST_01105,E-commerce,SMB,2023-01-08
CUST_01106,Logistics,SMB,2022-01-27
CUST_01107,FinTech,Mid-Market,2022-09-30
CUST_01108,Logistics,SMB,2023-10-11
CUST_01109,E-commerce,SMB,2022-12-06
CUST_01110,E-commerce,SMB,2022-10-28
CUST_01111,FinTech,SMB,2023-04-25
CUST_01112,EdTech,SMB,2023-06-28
CUST_01113,Healthcare,SMB,2023-07-11
CUST_01114,E-commerce,SMB,2022-09-22
CUST_01115,E-commerce,SMB,2023-06-26
CUST_01116,EdTech,SMB,2023-08-19
CUST_01117,EdTech,SMB,2022-06-15
CUST_01118,Logistics,SMB,2022-11-12
CUST_01119,Logistics,Mid-Market,2022-01-01
CUST_01120,Healthcare,Enterprise,2022-09-18
CUST_01121,Healthcare,Enterprise,2022-03-04
CUST_01122,FinTech,Mid-Market,2023-04-28
CUST_01123,Logistics,Mid-Market,2023-11-07
CUST_01124,E-commerce,Mid-Market,2022-11-17
CUST_01125,Logistics,SMB,2022-07-20
CUST_01126,E-commerce,Mid-Market,2022-08-10
CUST_01127,EdTech,SMB,2022-06-01
CUST_01128,Logistics,SMB,2023-10-06
CUST_01129,EdTech,Mid-Market,2023-09-18
CUST_01130,Healthcare,SMB,2023-04-07
CUST_01131,Healthcare,SMB,2022-08-05
CUST_01132,FinTech,Enterprise,2022-07-15
CUST_01133,Logistics,SMB,2022-07-21
CUST_01134,EdTech,SMB,2023-10-09
CUST_01135,E-commerce,Enterprise,2022-08-22
CUST_01136,Healthcare,Mid-Market,2022-05-21
CUST_01137,Healthcare,SMB,2023-05-13
CUST_01138,E-commerce,SMB,2023-07-09
CUST_01139,EdTech,SMB,2022-02-26
CUST_01140,EdTech,Mid-Market,2023-05-19
CUST_01141,Logistics,SMB,2022-05-22
CUST_01142,Logistics,SMB,2023-08-07
CUST_01143,FinTech,SMB,2023-06-23
