customer_id,logins_last_30_days,reports_generated,api_calls
CUST_04264,24,9,149
CUST_04265,2,1,235
CUST_04266,1,0,14819
CUST_04267,40,4,167
CUST_04268,9,4,494
CUST_04269,17,5,411
CUST_04270,43,9,941
CUST_04271,3,0,68
CUST_04272,0,0,720
CUST_04273,10,10,563
CUST_04274,0,1,266
CUST_04275,0,0,149
CUST_04276,2,0,814
CUST_04277,45,9,856
CUST_04278,32,6,524
CUST_04279,4,1,381
CUST_04280,2,1,13452
CUST_04281,19,6,373
CUST_04282,1,1,684
CUST_04283,44,10,505
CUST_04284,27,1,39475
CUST_04285,3,0,586
CUST_04286,46,3,324
CUST_04287,20,1,888
CUST_04288,8,1,249
CUST_04289,12,5,44878
CUST_04290,40,14,789
CUST_04291,14,10,450
CUST_04292,4,0,753
CUST_04293,1,1,930
CUST_04294,20,2,927
CUST_04295,34,12,421
CUST_04296,48,4,20464
CUST_04297,3,1,935
CUST_04298,15,11,215
CUST_04299,38,12,731
CUST_04300,20,12,20
CUST_04301,23,7,304
CUST_04302,48,8,352
CUST_04303,4,1,603
CUST_04304,1,1,806
CUST_04305,35,7,444
CUST_04306,39,9,611
CUST_04307,38,7,265
CUST_04308,30,4,996
CUST_04309,43,9,167
CUST_04310,10,9,57
CUST_04311,37,3,600
CUST_04312,31,10,684
CUST_04313,16,14,656
CUST_04314,2,1,632
CUST_04315,12,1,48373
CUST_04316,3,1,323
CUST_04317,2,1,11961
CUST_04318,1,1,884
CUST_04319,11,8,61
CUST_04320,22,6,88
CUST_04321,44,8,415
CUST_04322,28,14,35337
CUST_04323,1,1,681
CUST_04324,14,8,684
CUST_04325,3,0,75
CUST_04326,48,3,404
CUST_04327,16,7,364
CUST_04328,26,3,922
CUST_04329,31,13,895
CUST_04330,0,0,669
CUST_04331,22,2,841
CUST_04332,9,6,724
CUST_04333,18,2,384
CUST_04334,29,14,8
CUST_04335,3,1,514
CUST_04336,4,1,368
CUST_04337,42,2,308
CUST_04338,24,4,169
CUST_04339,18,14,146
CUST_04340,4,1,517
CUST_04341,4,1,902
CUST_04342,34,5,682
CUST_04343,47,4,79
CUST_04344,45,2,803
CUST_04345,24,11,25105
CUST_04346,11,8,465
CUST_04347,9,13,735
CUST_04348,35,12,863
CUST_04349,4,0,977
CUST_04350,19,11,806
CUST_04351,29,8,554
CUST_04352,17,10,932
CUST_04353,48,14,756
CUST_04354,28,4,40919
CUST_04355,19,12,561
CUST_04356,28,5,294
CUST_04357,2,0,129
CUST_04358,23,1,892
CUST_04359,28,2,763
CUST_04360,3,1,164
CUST_04361,46,8,612
CUST_04362,21,1,882
CUST_04363,9,3,449
CUST_04364,0,0,33421
CUST_04365,26,10,506
CUST_04366,14,5,68
CUST_04367,25,12,555
CUST_04368,29,4,908
CUST_04369,10,4,661
CUST_04370,2,1,499
CUST_04371,33,4,134
CUST_04372,15,11,897
CUST_04373,1,1,829
CUST_04374,4,0,26132
CUST_04375,2,1,973
CUST_04376,26,2,344
CUST_04377,32,13,729
CUST_04378,4,0,900
CUST_04379,41,4,659
CUST_04380,23,14,637
CUST_04381,3,0,760
CUST_04382,44,7,53
CUST_04383,40,1,331
CUST_04384,27,10,958
CUST_04385,0,1,419
CUST_04386,15,9,35662
CUST_04387,2,0,720
CUST_04388,17,11,655
CUST_04389,28,6,312
CUST_04390,20,14,39449
CUST_04391,32,2,137
CUST_04392,34,6,354
CUST_04393,48,5,501
CUST_04394,0,1,224
CUST_04395,43,12,613
CUST_04396,46,1,2698
CUST_04397,31,5,306
CUST_04398,4,0,794
CUST_04399,30,9,37194
CUST_04400,11,12,90
CUST_04401,0,0,808
CUST_04402,19,6,46384
CUST_04403,20,3,203
CUST_04404,25,1,893
CUST_04405,21,11,749
CUST_04406,49,3,608
CUST_04407,30,2,632
CUST_04408,2,1,908
CUST_04409,24,12,116
CUST_04410,24,12,65
CUST_04411,27,12,130
CUST_04412,9,8,778
CUST_04413,13,3,900
CUST_04414,27,11,18341
CUST_04415,4,0,385
CUST_04416,33,10,91
CUST_04417,15,6,76
CUST_04418,3,1,749
CUST_04419,12,11,251
CUST_04420,3,0,47784
CUST_04421,4,0,871
CUST_04422,0,1,319
CUST_04423,1,0,652
CUST_04424,14,4,53
CUST_04425,3,0,651
CUST_04426,1,1,657
CUST_04427,2,1,785
CUST_04428,41,5,144
CUST_04429,0,0,678
CUST_04430,4,1,85
CUST_04431,0,1,140
CUST_04432,24,1,44
CUST_04433,12,5,639
CUST_04434,3,0,869
CUST_04435,41,12,116
CUST_04436,45,3,146
CUST_04437,4,1,983
CUST_04438,39,10,658
CUST_04439,48,5,20
CUST_04440,43,7,535
CUST_04441,19,14,11117
CUST_04442,16,1,25686
CUST_04443,38,6,47
CUST_04444,12,12,418
CUST_04445,41,14,109
CUST_04446,3,0,570
CUST_04447,7,6,997
CUST_04448,34,4,3412
CUST_04449,33,11,303
CUST_04450,1,1,481
CUST_04451,0,1,566
CUST_04452,46,14,136
CUST_04453,35,14,76
CUST_04454,14,6,269
CUST_04455,1,1,921
CUST_04456,47,12,691
CUST_04457,30,6,84
CUST_04458,16,4,811
CUST_04459,2,0,47282
CUST_04460,9,12,650
CUST_04461,2,1,818
CUST_04462,15,9,681
CUST_04463,27,8,241
CUST_04464,21,14,957
CUST_04465,47,7,930
CUST_04466,0,1,63
CUST_04467,21,13,239
CUST_04468,27,7,94
CUST_04469,43,1,657
CUST_04470,13,8,20607
CUST_04471,22,5,887
CUST_04472,1,0,46254
CUST_04473,34,7,452
CUST_04474,46,8,41749
CUST_04475,48,7,916
CUST_04476,30,6,397
CUST_04477,22,12,770
CUST_04478,25,6,670
CUST_04479,45,5,728
CUST_04480,45,5,302
CUST_04481,0,1,427
CUST_04482,37,7,16
CUST_04483,47,13,985
CUST_04484,18,12,80
CUST_04485,1,0,183
CUST_04486,32,14,466
CUST_04487,4,0,44336
CUST_04488,23,5,70
CUST_04489,30,3,89
CUST_04490,14,8,708
CUST_04491,4,0,641
CUST_04492,38,11,591
CUST_04493,18,13,957
CUST_04494,30,10,40467
CUST_04495,0,1,202
CUST_04496,23,1,230
CUST_04497,28,14,598
CUST_04498,35,11,738
CUST_04499,44,4,5
CUST_04500,10,9,356
CUST_04501,24,5,448
CUST_04502,3,1,736
CUST_04503,49,4,145
CUST_04504,38,12,54
CUST_04505,26,6,66
CUST_04506,11,7,696
CUST_04507,37,7,146
CUST_04508,10,8,585
CUST_04509,20,5,979
CUST_04510,4,1,650
CUST_04511,1,0,735
CUST_04512,27,11,231
CUST_04513,22,2,467
CUST_04514,18,14,694
CUST_04515,40,12,95
CUST_04516,19,10,490
CUST_04517,9,12,932
CUST_04518,19,2,853
CUST_04519,15,14,247
CUST_04520,1,0,131
CUST_04521,4,0,524
CUST_04522,2,0,69
CUST_04523,22,6,348
CUST_04524,8,3,441
CUST_04525,0,1,255
CUST_04526,4,1,385
CUST_04527,7,4,504
CUST_04528,36,9,699
CUST_04529,40,10,40751
CUST_04530,25,8,415
CUST_04531,10,13,30246
CUST_04532,3,0,315
CUST_04533,4,1,665
CUST_04534,16,13,985
CUST_04535,48,13,997
CUST_04536,28,9,661
CUST_04537,18,2,329
CUST_04538,45,3,982
CUST_04539,16,1,131
CUST_04540,1,1,143
CUST_04541,14,2,246
CUST_04542,47,7,62
CUST_04543,2,1,681
CUST_04544,2,1,928
CUST_04545,3,0,908
CUST_04546,20,2,25354
CUST_04547,3,1,502
CUST_04548,26,12,235
CUST_04549,1,1,396
CUST_04550,35,12,800
CUST_04551,3,0,122
CUST_04552,38,11,269
CUST_04553,16,8,7
CUST_04554,4,1,729
CUST_04555,0,0,341
CUST_04556,16,12,46832
CUST_04557,0,0,637
CUST_04558,27,9,896
CUST_04559,5,6,314
CUST_04560,0,0,827
CUST_04561,6,2,560
CUST_04562,48,9,335
CUST_04563,35,5,747
CUST_04564,6,6,36218
CUST_04565,29,1,828
CUST_04566,42,12,255
CUST_04567,0,0,115
CUST_04568,32,14,790
CUST_04569,10,2,388
CUST_04570,43,1,84
CUST_04571,1,0,631
CUST_04572,21,2,895
CUST_04573,10,13,49
CUST_04574,0,1,163
CUST_04575,26,3,147
CUST_04576,45,4,554
CUST_04577,4,1,135
CUST_04578,9,3,757
CUST_04579,27,2,217
CUST_04580,1,0,936
CUST_04581,3,0,505
CUST_04582,14,10,792
CUST_04583,8,13,371
CUST_04584,4,0,233
CUST_04585,14,2,774
CUST_04586,34,5,114
CUST_04587,28,7,853
CUST_04588,9,9,188
CUST_04589,3,0,416
CUST_04590,40,3,196
CUST_04591,2,0,549
CUST_04592,3,1,523
CUST_04593,2,1,635
CUST_04594,4,1,555
CUST_04595,4,1,820
CUST_04596,47,7,13
CUST_04597,8,12,966
CUST_04598,2,0,859
CUST_04599,30,6,563
CUST_04600,48,6,244
CUST_04601,46,4,691
CUST_04602,14,8,301
CUST_04603,0,0,463
CUST_04604,46,12,936
CUST_04605,13,5,641
CUST_04606,1,1,432
CUST_04607,20,13,990
CUST_04608,2,0,611
CUST_04609,42,13,461
CUST_04610,18,12,877
CUST_04611,44,4,283
CUST_04612,27,6,622
CUST_04613,0,0,799
CUST_04614,32,6,603
CUST_04615,0,1,587
CUST_04616,5,11,716
CUST_04617,16,11,533
CUST_04618,31,6,681
CUST_04619,47,14,367
CUST_04620,17,14,156
CUST_04621,0,1,733
CUST_04622,29,3,462
CUST_04623,10,13,871
CUST_04624,49,8,579
CUST_04625,4,1,160
CUST_04626,49,11,173
CUST_04627,42,2,904
CUST_04628,0,1,498
CUST_04629,7,11,549
CUST_04630,19,8,335
CUST_04631,15,11,25
CUST_04632,38,4,765
CUST_04633,31,6,503
CUST_04634,27,8,298
CUST_04635,21,5,436
CUST_04636,3,0,794
CUST_04637,0,0,758
CUST_04638,25,6,10
CUST_04639,37,12,237
CUST_04640,9,13,13613
CUST_04641,0,0,409
CUST_04642,0,0,43309
CUST_04643,2,1,312
CUST_04644,7,5,0
CUST_04645,3,1,522
CUST_04646,0,1,669
CUST_04647,20,12,87
CUST_04648,48,13,241
CUST_04649,45,11,131
CUST_04650,18,5,597
CUST_04651,48,1,621
CUST_04652,30,5,327
CUST_04653,31,10,110
CUST_04654,21,8,719
CUST_04655,48,3,288
CUST_04656,1,1,416
CUST_04657,21,9,73
CUST_04658,3,0,833
CUST_04659,3,0,760
CUST_04660,0,0,107
CUST_04661,0,0,515
CUST_04662,15,1,726
CUST_04663,34,14,690
CUST_04664,22,10,666
CUST_04665,3,1,800
CUST_04666,38,5,736
CUST_04667,45,5,104
CUST_04668,3,1,381
CUST_04669,2,0,45984
CUST_04670,48,1,76
CUST_04671,2,0,202
CUST_04672,49,12,8008
CUST_04673,20,2,500
CUST_04674,35,1,40081
CUST_04675,1,1,799
CUST_04676,17,8,706
CUST_04677,27,12,371
CUST_04678,3,0,204
CUST_04679,43,4,411
CUST_04680,3,0,213
CUST_04681,16,8,440
CUST_04682,2,0,530
CUST_04683,36,5,670
CUST_04684,28,6,211
CUST_04685,3,0,18568
CUST_04686,4,0,510
CUST_04687,46,6,87
CUST_04688,22,3,671
CUST_04689,7,4,8
CUST_04690,0,0,690
CUST_04691,17,8,82
CUST_04692,46,13,662
CUST_04693,1,1,24
CUST_04694,6,14,224
CUST_04695,4,0,496
CUST_04696,8,4,429
CUST_04697,9,14,427
CUST_04698,43,3,193
CUST_04699,45,11,117
CUST_04700,9,8,834
CUST_04701,12,6,894
CUST_04702,38,12,48180
CUST_04703,0,0,759
CUST_04704,31,9,996
CUST_04705,0,1,994
CUST_04706,40,10,24135
CUST_04707,36,11,151
CUST_04708,25,9,55
CUST_04709,22,10,817
CUST_04710,6,1,356
CUST_04711,46,12,258
CUST_04712,9,14,534
CUST_04713,3,0,673
CUST_04714,46,9,776
CUST_04715,42,4,593
CUST_04716,32,10,570
CUST_04717,35,12,577
CUST_04718,48,2,405
CUST_04719,2,1,114
CUST_04720,37,14,802
CUST_04721,1,0,926
CUST_04722,16,14,12403
CUST_04723,3,1,753
CUST_04724,13,5,333
CUST_04725,19,11,620
CUST_04726,27,5,815
CUST_04727,48,8,10921
CUST_04728,4,0,987
CUST_04729,26,3,330
CUST_04730,40,9,40837
CUST_04731,14,8,724
CUST_04732,32,9,982
CUST_04733,39,4,503
CUST_04734,33,13,87
CUST_04735,9,8,29870
CUST_04736,8,11,573
CUST_04737,19,3,2455
CUST_04738,34,5,14682
CUST_04739,30,14,382
CUST_04740,27,7,623
CUST_04741,43,1,523
CUST_04742,1,1,564
CUST_04743,1,0,147
CUST_04744,3,1,505
CUST_04745,22,4,645
CUST_04746,39,1,32635
CUST_04747,37,8,397
CUST_04748,11,2,183
CUST_04749,38,11,168
CUST_04750,2,1,560
CUST_04751,0,1,107
CUST_04752,29,14,192
CUST_04753,48,6,851
CUST_04754,3,0,213
CUST_04755,2,0,359
CUST_04756,2,0,94
CUST_04757,25,11,44037
CUST_04758,45,1,155
CUST_04759,23,3,523
CUST_04760,4,0,271
CUST_04761,43,8,736
CUST_04762,47,6,162
CUST_04763,27,2,21880
CUST_04764,0,0,835
CUST_04765,46,14,905
CUST_04766,2,1,737
CUST_04767,32,4,764
CUST_04768,0,1,744
CUST_04769,1,0,770
CUST_04770,7,12,798
CUST_04771,4,1,179
CUST_04772,45,8,222
CUST_04773,1,1,115
CUST_04774,1,1,960
CUST_04775,12,8,31177
CUST_04776,30,13,772
CUST_04777,42,8,65
CUST_04778,2,0,526
CUST_04779,4,1,448
CUST_04780,48,13,148
CUST_04781,1,0,100
CUST_04782,45,7,966
CUST_04783,47,12,266
CUST_04784,42,8,729
CUST_04785,6,4,553
CUST_04786,11,14,65
CUST_04787,45,9,349
CUST_04788,29,11,828
CUST_04789,36,6,827
CUST_04790,16,12,909
CUST_04791,1,0,119
CUST_04792,14,13,244
CUST_04793,4,0,388
CUST_04794,48,12,286
CUST_04795,4,1,47
CUST_04796,4,1,17742
CUST_04797,3,0,2500
CUST_04798,48,13,766
CUST_04799,0,1,31117
CUST_04800,47,1,969
CUST_04801,18,1,350
CUST_04802,0,0,154
CUST_04803,1,0,337
CUST_04804,1,1,260
CUST_04805,0,0,528
CUST_04806,37,14,40062
CUST_04807,24,2,964
CUST_04808,34,1,884
CUST_04809,46,7,35832
CUST_04810,4,0,165
CUST_04811,24,1,378
CUST_04812,5,12,437
CUST_04813,2,0,47
CUST_04814,29,14,228
CUST_04815,37,10,724
CUST_04816,27,12,727
CUST_04817,15,9,989
CUST_04818,48,6,975
CUST_04819,3,1,816
CUST_04820,1,1,680
CUST_04821,5,3,21
CUST_04822,4,1,33212
CUST_04823,10,7,961
CUST_04824,1,0,274
CUST_04825,30,9,46663
CUST_04826,7,5,868
CUST_04827,10,1,897
CUST_04828,44,5,714
CUST_04829,29,8,544
CUST_04830,21,8,968
CUST_04831,4,0,954
CUST_04832,36,4,88
CUST_04833,2,0,645
CUST_04834,2,0,8353
CUST_04835,45,8,26
CUST_04836,2,1,455
CUST_04837,36,6,940
CUST_04838,30,4,30
CUST_04839,4,1,602
CUST_04840,23,13,43267
CUST_04841,45,9,14930
CUST_04842,1,0,680
CUST_04843,42,2,558
CUST_04844,0,0,964
CUST_04845,1,1,2218
CUST_04846,25,12,513
CUST_04847,4,1,398
CUST_04848,46,3,990
CUST_04849,43,4,531
CUST_04850,0,0,25384
CUST_04851,1,1,617
CUST_04852,1,0,806
CUST_04853,0,0,329
CUST_04854,10,8,601
CUST_04855,2,0,137
CUST_04856,30,8,679
CUST_04857,21,8,652
CUST_04858,44,10,724
CUST_04859,1,0,481
CUST_04860,25,2,299
CUST_04861,11,5,40324
CUST_04862,1,1,456
CUST_04863,24,12,541
CUST_04864,7,6,384
CUST_04865,40,2,820
CUST_04866,47,4,44265
CUST_04867,0,0,43
CUST_04868,23,8,546
CUST_04869,1,0,983
CUST_04870,15,1,423
CUST_04871,17,3,44
CUST_04872,37,4,955
CUST_04873,42,2,379
CUST_04874,6,12,496
CUST_04875,27,2,883
CUST_04876,24,6,891
CUST_04877,34,6,26008
CUST_04878,0,0,22932
CUST_04879,6,8,558
CUST_04880,4,0,407
CUST_04881,29,3,184
CUST_04882,8,2,488
CUST_04883,5,5,17
CUST_04884,3,0,696
CUST_04885,18,7,71
CUST_04886,15,1,634
CUST_04887,28,2,941
CUST_04888,4,1,170
CUST_04889,36,8,76
CUST_04890,0,1,399
CUST_04891,32,6,909
CUST_04892,4,1,520
CUST_04893,46,13,200
CUST_04894,43,13,754
CUST_04895,20,13,580
CUST_04896,4,1,238
CUST_04897,16,4,316
CUST_04898,2,0,522
CUST_04899,38,3,914
CUST_04900,42,12,319
CUST_04901,24,14,549
CUST_04902,19,4,521
CUST_04903,0,1,527
CUST_04904,4,1,476
CUST_04905,4,0,324
CUST_04906,7,7,465
CUST_04907,5,1,754
CUST_04908,2,1,758
CUST_04909,42,3,41
CUST_04910,21,9,233
CUST_04911,45,6,555
CUST_04912,1,1,436
CUST_04913,1,0,930
CUST_04914,4,0,675
CUST_04915,6,9,661
CUST_04916,6,14,279
CUST_04917,47,12,203
CUST_04918,29,3,742
CUST_04919,2,0,907
CUST_04920,30,13,802
CUST_04921,39,6,305
CUST_04922,32,12,850
CUST_04923,2,1,996
CUST_04924,22,3,845
CUST_04925,1,1,23720
CUST_04926,45,1,509
CUST_04927,13,3,295
CUST_04928,1,0,21
CUST_04929,34,14,11414
CUST_04930,7,6,1111
CUST_04931,38,10,842
CUST_04932,37,14,577
CUST_04933,31,7,393
CUST_04934,13,3,426
CUST_04935,2,0,452
CUST_04936,34,11,506
CUST_04937,0,0,605
CUST_04938,4,0,212
CUST_04939,4,0,240
CUST_04940,1,1,992
CUST_04941,31,1,408
CUST_04942,19,1,621
CUST_04943,0,1,558
CUST_04944,7,10,902
CUST_04945,45,7,871
CUST_04946,5,4,667
CUST_04947,5,1,591
CUST_04948,10,6,44
CUST_04949,15,11,868
CUST_04950,20,12,706
CUST_04951,4,1,25852
CUST_04952,28,10,722
CUST_04953,4,1,779
CUST_04954,14,6,594
CUST_04955,4,1,112
CUST_04956,14,6,6931
CUST_04957,17,8,506
CUST_04958,5,14,642
CUST_04959,39,6,828
CUST_04960,2,1,449
CUST_04961,0,1,567
CUST_04962,42,13,889
CUST_04963,5,10,749
CUST_04964,24,14,4985
CUST_04965,9,13,853
CUST_04966,44,4,30941
CUST_04967,4,1,208
CUST_04968,36,11,289
CUST_04969,5,3,7549
CUST_04970,49,8,23530
CUST_04971,2,1,718
CUST_04972,44,12,715
CUST_04973,1,0,399
CUST_04974,4,0,207
CUST_04975,35,4,422
CUST_04976,30,11,389
CUST_04977,3,1,365
CUST_04978,34,5,583
CUST_04979,12,12,435
CUST_04980,9,4,920
CUST_04981,43,3,311
CUST_04982,8,4,338
CUST_04983,44,10,146
CUST_04984,40,13,715
CUST_04985,4,1,456
CUST_04986,0,0,860
CUST_04987,4,1,410
CUST_04988,44,2,644
CUST_04989,0,0,281
CUST_04990,15,14,413
CUST_04991,25,14,589
CUST_04992,1,0,25594
CUST_04993,41,9,162
CUST_04994,11,14,842
CUST_04995,46,6,436
CUST_04996,17,11,195
CUST_04997,1,1,627
CUST_04998,4,0,160
CUST_04999,42,5,34410
CUST_05000,1,1,69
