ticket_id,customer_id,priority,resolution_time_hours,satisfaction_score
TKT_000653,CUST_04339,Medium,59,4
TKT_000654,CUST_03475,High,61,2
TKT_000655,CUST_01805,Low,62,1
TKT_000656,CUST_01099,Low,57,4
TKT_000657,CUST_00112,High,21,4
TKT_000658,CUST_04878,Low,19,5
TKT_000659,CUST_00970,Medium,27,5
TKT_000660,CUST_01634,Medium,54,5
TKT_000661,CUST_00360,Medium,43,1
TKT_000662,CUST_04863,Medium,60,3
TKT_000663,CUST_00919,Medium,56,5
TKT_000664,CUST_00168,High,36,2
TKT_000665,CUST_03322,Low,48,2
TKT_000666,CUST_03904,Medium,26,4
TKT_000667,CUST_02806,Low,27,5
TKT_000668,CUST_02261,Medium,53,2
TKT_000669,CUST_04884,Low,28,4
TKT_000670,CUST_01870,Medium,38,2
TKT_000671,CUST_02840,Low,58,3
TKT_000672,CUST_04975,Low,37,4
TKT_000673,CUST_00758,Medium,19,4
TKT_000674,CUST_04784,Low,52,4
TKT_000675,CUST_04494,Medium,52,1
TKT_000676,CUST_03818,Medium,22,3
TKT_000677,CUST_01974,Low,38,5
TKT_000678,CUST_02709,Low,20,4
TKT_000679,CUST_00098,High,65,4
TKT_000680,CUST_03077,Critical,20,3
TKT_000681,CUST_01920,Low,18,5
TKT_000682,CUST_02207,Low,39,3
TKT_000683,CUST_00087,Low,41,3
TKT_000684,CUST_01767,Medium,66,4
TKT_000685,CUST_03192,Medium,47,4
TKT_000686,CUST_04539,Low,62,1
TKT_000687,CUST_03648,Low,20,5
TKT_000688,CUST_03678,High,46,1
TKT_000689,CUST_00682,Medium,62,1
TKT_000690,CUST_04217,Medium,24,4
TKT_000691,CUST_04593,Low,59,1
TKT_000692,CUST_04708,Medium,15,3
TKT_000693,CUST_02470,Medium,21,3
TKT_000694,CUST_00135,Medium,69,4
TKT_000695,CUST_04411,Medium,37,5
TKT_000696,CUST_02246,Medium,14,3
TKT_000697,CUST_03790,Medium,61,4
TKT_000698,CUST_04107,Low,64,5
TKT_000699,CUST_04965,Critical,13,3
TKT_000700,CUST_03202,High,28,5
TKT_000701,CUST_00735,Medium,60,3
TKT_000702,CUST_01134,Low,38,4
TKT_000703,CUST_03099,Low,33,5
TKT_000704,CUST_03472,High,55,5
TKT_000705,CUST_03266,High,47,5
TKT_000706,CUST_01969,Low,19,3
TKT_000707,CUST_04112,Medium,44,3
TKT_000708,CUST_03145,Medium,37,5
TKT_000709,CUST_01225,Low,42,4
TKT_000710,CUST_01188,Medium,64,4
TKT_000711,CUST_00007,Medium,22,1
TKT_000712,CUST_02109,Low,40,3
TKT_000713,CUST_02533,Low,40,2
TKT_000714,CUST_04728,Low,49,4
TKT_000715,CUST_03523,High,48,5
TKT_000716,CUST_01438,Medium,70,3
TKT_000717,CUST_00936,Medium,69,3
TKT_000718,CUST_00560,Medium,26,5
TKT_000719,CUST_04187,Critical,9,4
TKT_000720,CUST_00446,Low,62,4
TKT_000721,CUST_01309,Low,68,2
TKT_000722,CUST_01417,Low,26,3
TKT_000723,CUST_01906,High,18,4
TKT_000724,CUST_03211,Medium,69,2
TKT_000725,CUST_00330,Medium,60,2
TKT_000726,CUST_03398,Low,64,3
TKT_000727,CUST_03679,Medium,69,2
TKT_000728,CUST_01554,Low,40,5
TKT_000729,CUST_03003,Medium,44,3
TKT_000730,CUST_03530,Low,57,5
TKT_000731,CUST_02566,Medium,62,5
TKT_000732,CUST_02584,Medium,65,3
TKT_000733,CUST_02273,High,27,4
TKT_000734,CUST_02620,Low,45,3
TKT_000735,CUST_01815,Medium,32,5
TKT_000736,CUST_03919,High,18,3
TKT_000737,CUST_03214,Low,55,4
TKT_000738,CUST_03888,Medium,40,5
TKT_000739,CUST_01223,Medium,20,4
TKT_000740,CUST_03108,Low,60,4
TKT_000741,CUST_02514,Low,18,3
TKT_000742,CUST_04668,Low,25,3
TKT_000743,CUST_04534,Medium,41,3
TKT_000744,CUST_04853,Low,35,5
TKT_000745,CUST_04687,Low,62,4
TKT_000746,CUST_04977,Medium,45,3
TKT_000747,CUST_02552,Low,19,4
TKT_000748,CUST_03439,Low,66,4
TKT_000749,CUST_04984,Low,71,5
TKT_000750,CUST_02198,Critical,23,5
TKT_000751,CUST_04139,Low,45,2
TKT_000752,CUST_01321,Low,31,5
TKT_000753,CUST_02367,Low,42,2
TKT_000754,CUST_04314,Low,26,3
TKT_000755,CUST_03791,Medium,26,5
TKT_000756,CUST_02536,Critical,11,2
TKT_000757,CUST_02376,Medium,45,5
TKT_000758,CUST_02307,Medium,16,4
TKT_000759,CUST_02614,Low,65,5
TKT_000760,CUST_04215,Low,33,4
TKT_000761,CUST_04386,Low,66,5
TKT_000762,CUST_01663,Medium,23,4
TKT_000763,CUST_00225,Medium,56,3
TKT_000764,CUST_04990,Low,42,5
TKT_000765,CUST_02801,Low,65,1
TKT_000766,CUST_01281,Low,40,4
TKT_000767,CUST_04341,Medium,33,4
TKT_000768,CUST_00522,Medium,59,3
TKT_000769,CUST_01619,Medium,19,1
TKT_000770,CUST_04215,Medium,71,4
TKT_000771,CUST_03683,Low,48,5
TKT_000772,CUST_01602,Critical,9,4
TKT_000773,CUST_02307,Low,32,5
TKT_000774,CUST_04667,Low,22,5
TKT_000775,CUST_03828,High,22,3
TKT_000776,CUST_01216,Low,34,3
TKT_000777,CUST_00943,Medium,53,5
TKT_000778,CUST_03932,High,24,2
TKT_000779,CUST_01154,Medium,54,4
TKT_000780,CUST_02206,Low,38,5
TKT_000781,CUST_03750,Medium,34,4
TKT_000782,CUST_00261,High,62,5
TKT_000783,CUST_00390,Medium,44,3
TKT_000784,CUST_04741,Medium,64,1
TKT_000785,CUST_04228,Critical,9,3
TKT_000786,CUST_00408,Critical,22,4
TKT_000787,CUST_02044,Medium,47,4
TKT_000788,CUST_00567,Low,44,4
TKT_000789,CUST_04782,Medium,64,4
TKT_000790,CUST_03371,Low,49,5
TKT_000791,CUST_01980,Medium,66,4
TKT_000792,CUST_01953,Low,27,5
TKT_000793,CUST_02007,Medium,21,2
TKT_000794,CUST_03839,Low,54,5
TKT_000795,CUST_02316,High,71,5
TKT_000796,CUST_00101,Low,59,5
TKT_000797,CUST_04757,Low,52,4
TKT_000798,CUST_03445,Medium,55,2
TKT_000799,CUST_00033,Medium,63,3
TKT_000800,CUST_04332,Medium,28,1
TKT_000801,CUST_04603,High,63,2
TKT_000802,CUST_00332,Medium,54,5
TKT_000803,CUST_03517,Medium,34,5
TKT_000804,CUST_04582,Low,12,5
TKT_000805,CUST_04216,Medium,40,1
TKT_000806,CUST_00158,Low,36,4
TKT_000807,CUST_03109,Medium,17,5
TKT_000808,CUST_04946,High,21,3
TKT_000809,CUST_02192,Medium,51,4
TKT_000810,CUST_03629,Critical,12,3
TKT_000811,CUST_03783,Medium,25,4
TKT_000812,CUST_03822,Medium,34,5
TKT_000813,CUST_02689,Medium,30,3
TKT_000814,CUST_00693,Medium,67,4
TKT_000815,CUST_01052,Low,64,4
TKT_000816,CUST_03884,Low,42,5
TKT_000817,CUST_02923,Low,50,4
TKT_000818,CUST_02099,Critical,6,1
TKT_000819,CUST_02157,Low,49,2
TKT_000820,CUST_00134,Medium,30,5
TKT_000821,CUST_03751,Medium,54,5
TKT_000822,CUST_02128,Medium,12,4
TKT_000823,CUST_02386,Medium,49,3
TKT_000824,CUST_04528,Low,24,3
TKT_000825,CUST_04198,High,68,5
TKT_000826,CUST_04427,High,61,4
TKT_000827,CUST_04472,Medium,45,5
TKT_000828,CUST_02279,High,69,5
TKT_000829,CUST_01475,Low,28,3
TKT_000830,CUST_04860,Low,43,5
TKT_000831,CUST_04520,Medium,60,3
TKT_000832,CUST_01049,High,45,5
TKT_000833,CUST_00416,Low,44,2
TKT_000834,CUST_04398,Medium,55,3
TKT_000835,CUST_02167,Low,39,1
TKT_000836,CUST_02379,Critical,20,3
TKT_000837,CUST_00662,Medium,70,3
TKT_000838,CUST_04455,Low,40,4
TKT_000839,CUST_00289,Critical,13,5
TKT_000840,CUST_02601,Low,48,4
TKT_000841,CUST_01726,Medium,35,5
TKT_000842,CUST_00575,Low,59,4
TKT_000843,CUST_00717,Low,27,4
TKT_000844,CUST_03413,Low,24,3
TKT_000845,CUST_04023,Low,37,4
TKT_000846,CUST_02394,High,18,2
TKT_000847,CUST_04081,Medium,55,4
TKT_000848,CUST_03063,Low,25,3
TKT_000849,CUST_01013,Medium,63,4
TKT_000850,CUST_02361,Medium,43,4
TKT_000851,CUST_02134,Critical,9,4
TKT_000852,CUST_01947,Medium,22,3
TKT_000853,CUST_03513,Medium,43,4
TKT_000854,CUST_01352,Low,22,5
TKT_000855,CUST_02898,Low,31,4
TKT_000856,CUST_03076,Medium,68,4
TKT_000857,CUST_03905,Medium,63,3
TKT_000858,CUST_03256,Medium,45,4
TKT_000859,CUST_02348,Medium,58,4
TKT_000860,CUST_00528,Medium,61,5
TKT_000861,CUST_02654,Critical,2,3
TKT_000862,CUST_02975,Critical,23,4
TKT_000863,CUST_02697,Medium,34,3
TKT_000864,CUST_01282,Medium,40,1
TKT_000865,CUST_04651,Medium,23,3
TKT_000866,CUST_03280,Low,50,5
TKT_000867,CUST_04017,Critical,23,4
TKT_000868,CUST_04827,Low,40,4
TKT_000869,CUST_03295,Medium,42,5
TKT_000870,CUST_03937,Low,23,5
TKT_000871,CUST_01045,Medium,46,4
TKT_000872,CUST_03440,Low,53,4
TKT_000873,CUST_00313,High,66,5
TKT_000874,CUST_00316,Low,68,4
TKT_000875,CUST_02451,High,52,5
TKT_000876,CUST_01891,Critical,1,4
TKT_000877,CUST_03619,Medium,26,3
TKT_000878,CUST_04222,Medium,41,5
TKT_000879,CUST_04001,Low,18,5
TKT_000880,CUST_00496,High,47,5
TKT_000881,CUST_00981,Medium,57,2
TKT_000882,CUST_04840,Low,35,5
TKT_000883,CUST_04796,Medium,29,4
TKT_000884,CUST_02029,Low,35,4
TKT_000885,CUST_02093,Medium,43,2
TKT_000886,CUST_04932,Low,23,4
TKT_000887,CUST_02908,Medium,39,4
TKT_000888,CUST_03144,Medium,22,4
TKT_000889,CUST_00728,Low,14,2
TKT_000890,CUST_04194,High,48,4
TKT_000891,CUST_01468,Medium,14,4
TKT_000892,CUST_01115,Medium,40,5
TKT_000893,CUST_01678,High,43,1
TKT_000894,CUST_02044,High,65,5
TKT_000895,CUST_02165,Medium,49,5
TKT_000896,CUST_03965,Low,42,4
TKT_000897,CUST_03115,Medium,67,5
TKT_000898,CUST_04167,High,12,4
TKT_000899,CUST_04854,Medium,48,1
TKT_000900,CUST_02844,Medium,32,3
TKT_000901,CUST_02887,Critical,3,4
TKT_000902,CUST_04822,Low,52,3
TKT_000903,CUST_00107,Low,53,4
TKT_000904,CUST_04871,High,31,1
TKT_000905,CUST_02342,Low,65,1
TKT_000906,CUST_04053,Low,71,1
TKT_000907,CUST_01131,High,22,5
TKT_000908,CUST_01110,Medium,70,3
TKT_000909,CUST_03582,Medium,21,5
TKT_000910,CUST_01251,Medium,66,5
TKT_000911,CUST_02642,Low,14,2
TKT_000912,CUST_03074,Medium,71,2
TKT_000913,CUST_02090,Medium,59,3
TKT_000914,CUST_00081,Low,65,4
TKT_000915,CUST_02536,Medium,25,4
TKT_000916,CUST_00916,Low,56,3
TKT_000917,CUST_00262,Low,56,4
TKT_000918,CUST_03320,Low,42,5
TKT_000919,CUST_03041,Medium,46,5
TKT_000920,CUST_04904,High,71,1
TKT_000921,CUST_04644,Medium,65,4
TKT_000922,CUST_02663,Low,60,5
TKT_000923,CUST_02995,Low,20,3
TKT_000924,CUST_01973,Medium,65,4
TKT_000925,CUST_02175,Low,17,2
TKT_000926,CUST_01328,Low,40,4
TKT_000927,CUST_04891,Medium,63,4
TKT_000928,CUST_03886,Medium,57,3
TKT_000929,CUST_00840,High,64,5
TKT_000930,CUST_03837,High,63,5
TKT_000931,CUST_03314,Low,33,5
TKT_000932,CUST_03649,Medium,66,4
TKT_000933,CUST_00548,Medium,60,3
TKT_000934,CUST_04163,Low,57,5
TKT_000935,CUST_03667,Medium,14,3
TKT_000936,CUST_04778,Low,13,4
TKT_000937,CUST_02627,Low,70,3
TKT_000938,CUST_04933,Low,39,3
TKT_000939,CUST_03877,Critical,19,4
TKT_000940,CUST_01326,High,67,5
TKT_000941,CUST_03792,Medium,16,4
TKT_000942,CUST_02872,Low,20,4
TKT_000943,CUST_00575,Low,43,3
TKT_000944,CUST_01102,Medium,28,3
TKT_000945,CUST_00030,Medium,22,3
TKT_000946,CUST_01376,Medium,49,5
TKT_000947,CUST_02811,Low,46,5
TKT_000948,CUST_04927,Medium,58,5
TKT_000949,CUST_03949,Critical,13,1
TKT_000950,CUST_03805,Low,47,4
TKT_000951,CUST_04631,Medium,30,4
TKT_000952,CUST_04465,Low,70,5
TKT_000953,CUST_03732,Low,36,5
TKT_000954,CUST_04398,High,57,4
TKT_000955,CUST_03523,Medium,71,3
TKT_000956,CUST_02355,Medium,68,1
TKT_000957,CUST_03751,Low,51,4
TKT_000958,CUST_03135,High,42,3
TKT_000959,CUST_04933,Low,34,5
TKT_000960,CUST_01300,Low,69,1
TKT_000961,CUST_04607,High,62,5
TKT_000962,CUST_03066,High,25,4
TKT_000963,CUST_00887,Medium,38,4
TKT_000964,CUST_01559,Medium,46,4
TKT_000965,CUST_03808,Low,24,5
TKT_000966,CUST_02986,High,66,1
TKT_000967,CUST_03785,Medium,47,5
TKT_000968,CUST_02047,Low,35,5
TKT_000969,CUST_04891,Low,44,5
TKT_000970,CUST_03458,Low,60,4
TKT_000971,CUST_03301,Low,18,4
TKT_000972,CUST_03299,Low,20,4
TKT_000973,CUST_03399,Low,61,2
TKT_000974,CUST_04373,Low,32,3
TKT_000975,CUST_04326,Low,43,3
TKT_000976,CUST_02061,Low,13,2
TKT_000977,CUST_01527,Low,55,3
TKT_000978,CUST_03695,Low,68,4
TKT_000979,CUST_04711,Low,36,4
TKT_000980,CUST_02151,Medium,12,3
TKT_000981,CUST_02157,Medium,22,5
TKT_000982,CUST_02424,Low,27,5
TKT_000983,CUST_02795,Low,34,1
TKT_000984,CUST_04244,High,26,4
TKT_000985,CUST_03043,Medium,38,4
TKT_000986,CUST_04092,Medium,27,1
TKT_000987,CUST_03079,Medium,57,2
TKT_000988,CUST_03235,Low,44,3
TKT_000989,CUST_00436,Medium,50,4
TKT_000990,CUST_01458,Medium,19,5
TKT_000991,CUST_02373,Low,59,4
TKT_000992,CUST_02205,Medium,12,5
TKT_000993,CUST_00112,Medium,30,5
TKT_000994,CUST_03035,Low,37,4
TKT_000995,CUST_01097,Low,48,4
TKT_000996,CUST_01297,Low,69,4
TKT_000997,CUST_00958,Low,66,5
TKT_000998,CUST_04832,Low,64,5
TKT_000999,CUST_04969,Low,58,5
TKT_001000,CUST_04087,Low,14,3
TKT_001001,CUST_00094,High,35,4
TKT_001002,CUST_02767,Medium,33,1
TKT_001003,CUST_00668,Medium,12,1
TKT_001004,CUST_00515,Low,50,3
TKT_001005,CUST_01244,Low,20,5
TKT_001006,CUST_03077,Medium,44,3
TKT_001007,CUST_04290,Low,34,2
TKT_001008,CUST_02102,Low,45,3
TKT_001009,CUST_03024,High,60,3
TKT_001010,CUST_00812,Low,60,5
TKT_001011,CUST_01521,Low,46,5
TKT_001012,CUST_01479,Critical,17,5
TKT_001013,CUST_03864,Low,21,5
TKT_001014,CUST_02002,Medium,43,3
TKT_001015,CUST_01032,High,13,4
TKT_001016,CUST_02139,Low,18,5
TKT_001017,CUST_04442,High,35,3
TKT_001018,CUST_03070,Medium,14,5
TKT_001019,CUST_00351,High,66,2
TKT_001020,CUST_04306,Low,23,4
TKT_001021,CUST_02306,Critical,16,5
TKT_001022,CUST_04792,Medium,53,4
TKT_001023,CUST_01265,Medium,47,3
TKT_001024,CUST_01558,High,38,5
TKT_001025,CUST_04961,Medium,12,3
TKT_001026,CUST_00786,Low,57,4
TKT_001027,CUST_03907,Low,47,3
TKT_001028,CUST_04207,Low,43,4
TKT_001029,CUST_03434,Medium,38,3
TKT_001030,CUST_02308,High,71,2
TKT_001031,CUST_00666,Medium,55,5
TKT_001032,CUST_00561,Medium,42,2
TKT_001033,CUST_03658,Medium,44,4
TKT_001034,CUST_04149,Low,57,5
TKT_001035,CUST_04998,Medium,69,4
TKT_001036,CUST_02192,Low,43,5
TKT_001037,CUST_01543,Low,15,4
TKT_001038,CUST_02851,Medium,64,5
TKT_001039,CUST_00718,Low,36,1
TKT_001040,CUST_03140,Low,50,5
TKT_001041,CUST_02921,Medium,40,5
TKT_001042,CUST_00655,Medium,68,4
TKT_001043,CUST_01132,Medium,20,3
TKT_001044,CUST_01776,Critical,3,4
TKT_001045,CUST_03223,Medium,67,4
TKT_001046,CUST_03812,Medium,61,2
TKT_001047,CUST_01750,Low,16,5
TKT_001048,CUST_03211,Medium,63,4
TKT_001049,CUST_02728,Low,28,1
TKT_001050,CUST_02537,Medium,43,3
TKT_001051,CUST_01082,Low,17,3
TKT_001052,CUST_04184,Low,16,2
TKT_001053,CUST_03042,Medium,40,5
TKT_001054,CUST_02342,Medium,69,4
TKT_001055,CUST_03202,Low,39,3
TKT_001056,CUST_02088,Medium,21,4
TKT_001057,CUST_01080,Medium,34,5
TKT_001058,CUST_02760,Medium,60,3
TKT_001059,CUST_00291,Low,64,5
TKT_001060,CUST_04803,Medium,30,5
TKT_001061,CUST_03424,Low,15,5
TKT_001062,CUST_03167,Low,57,5
TKT_001063,CUST_03500,Medium,43,1
TKT_001064,CUST_04895,Low,31,1
TKT_001065,CUST_00844,Medium,57,2
TKT_001066,CUST_00914,High,39,5
TKT_001067,CUST_04440,Medium,65,3
TKT_001068,CUST_03991,Medium,71,5
TKT_001069,CUST_00977,Medium,47,5
TKT_001070,CUST_03327,High,34,5
TKT_001071,CUST_02093,Low,14,4
TKT_001072,CUST_01201,Medium,35,4
TKT_001073,CUST_01649,Medium,13,5
TKT_001074,CUST_00122,High,29,4
TKT_001075,CUST_04371,Low,60,4
TKT_001076,CUST_00960,Low,43,3
TKT_001077,CUST_03816,Critical,23,4
TKT_001078,CUST_04408,Low,57,3
TKT_001079,CUST_01353,Low,59,3
TKT_001080,CUST_00688,Medium,59,3
TKT_001081,CUST_02330,Medium,41,1
TKT_001082,CUST_00856,High,49,5
TKT_001083,CUST_04437,Medium,38,5
TKT_001084,CUST_00022,Medium,49,5
TKT_001085,CUST_02005,Low,49,5
TKT_001086,CUST_03953,Medium,25,4
TKT_001087,CUST_03887,Low,12,4
TKT_001088,CUST_00970,Low,63,5
TKT_001089,CUST_03779,High,12,3
TKT_001090,CUST_00345,Low,61,4
TKT_001091,CUST_01730,Medium,51,5
TKT_001092,CUST_03332,High,19,3
TKT_001093,CUST_04296,Low,28,3
TKT_001094,CUST_03608,Low,12,5
TKT_001095,CUST_03308,Medium,25,5
TKT_001096,CUST_00540,Low,54,3
TKT_001097,CUST_02294,Medium,55,3
TKT_001098,CUST_02061,Low,24,4
TKT_001099,CUST_03639,Critical,14,3
TKT_001100,CUST_01489,High,24,5
TKT_001101,CUST_00286,High,14,5
TKT_001102,CUST_01238,Low,66,3
TKT_001103,CUST_00113,Low,33,4
TKT_001104,CUST_04434,Low,46,1
TKT_001105,CUST_00090,Medium,67,4
TKT_001106,CUST_02807,Low,25,1
TKT_001107,CUST_01500,High,51,4
TKT_001108,CUST_01054,Medium,56,2
TKT_001109,CUST_01564,Medium,33,5
TKT_001110,CUST_00357,Medium,44,4
TKT_001111,CUST_03727,Medium,23,5
TKT_001112,CUST_04555,Low,35,5
TKT_001113,CUST_00471,Low,16,2
TKT_001114,CUST_02915,Medium,68,4
TKT_001115,CUST_02987,Medium,20,2
TKT_001116,CUST_02621,Low,13,4
TKT_001117,CUST_03263,High,70,4
TKT_001118,CUST_01142,High,42,5
TKT_001119,CUST_04404,Low,57,5
TKT_001120,CUST_04660,Medium,40,4
TKT_001121,CUST_01039,Low,40,5
TKT_001122,CUST_03868,Low,65,4
TKT_001123,CUST_03551,High,47,1
TKT_001124,CUST_04706,Critical,13,4
TKT_001125,CUST_00055,Medium,41,5
TKT_001126,CUST_01302,High,33,3
TKT_001127,CUST_04509,Medium,66,3
TKT_001128,CUST_03912,Medium,32,2
TKT_001129,CUST_03468,Medium,52,5
TKT_001130,CUST_01495,Low,60,4
TKT_001131,CUST_04134,Low,23,3
TKT_001132,CUST_03704,Medium,18,5
TKT_001133,CUST_04866,Medium,36,5
TKT_001134,CUST_00183,Medium,19,5
TKT_001135,CUST_01237,Medium,44,5
TKT_001136,CUST_04222,Low,27,5
TKT_001137,CUST_04236,Low,51,5
TKT_001138,CUST_00621,Medium,56,4
TKT_001139,CUST_01545,Low,62,3
TKT_001140,CUST_04128,High,56,2
TKT_001141,CUST_00235,Medium,21,4
TKT_001142,CUST_00073,Low,23,3
TKT_001143,CUST_04568,Medium,33,2
TKT_001144,CUST_01790,Medium,68,5
TKT_001145,CUST_00628,Medium,18,3
TKT_001146,CUST_00668,Critical,6,4
TKT_001147,CUST_04024,Medium,32,4
TKT_001148,CUST_00594,High,51,4
TKT_001149,CUST_02667,High,67,5
TKT_001150,CUST_03813,Low,49,5
TKT_001151,CUST_02340,Low,33,3
TKT_001152,CUST_03360,Medium,20,2
TKT_001153,CUST_02261,Medium,31,3
TKT_001154,CUST_04263,High,24,4
TKT_001155,CUST_00969,Medium,62,1
TKT_001156,CUST_02028,Medium,35,4
TKT_001157,CUST_00179,Medium,41,4
TKT_001158,CUST_02052,Medium,52,1
TKT_001159,CUST_04432,Low,63,4
TKT_001160,CUST_00195,Low,61,3
TKT_001161,CUST_03536,Medium,65,2
TKT_001162,CUST_02941,Medium,68,5
TKT_001163,CUST_02818,Medium,29,3
TKT_001164,CUST_03629,Low,36,4
TKT_001165,CUST_01232,Low,64,4
TKT_001166,CUST_03699,Medium,31,4
TKT_001167,CUST_01960,Critical,2,3
TKT_001168,CUST_01527,High,51,3
TKT_001169,CUST_02178,Medium,45,4
TKT_001170,CUST_03073,High,34,5
TKT_001171,CUST_03520,Low,37,5
TKT_001172,CUST_01696,High,34,4
TKT_001173,CUST_04120,Medium,60,4
TKT_001174,CUST_00377,Medium,53,5
TKT_001175,CUST_00779,Low,58,3
TKT_001176,CUST_03344,High,67,1
TKT_001177,CUST_03596,Medium,44,4
TKT_001178,CUST_02500,Low,36,1
TKT_001179,CUST_04996,Low,45,1
TKT_001180,CUST_00587,Low,37,1
TKT_001181,CUST_01055,Medium,50,4
TKT_001182,CUST_03000,Low,16,4
TKT_001183,CUST_00610,Medium,40,3
TKT_001184,CUST_02177,High,41,4
TKT_001185,CUST_02501,Critical,3,4
TKT_001186,CUST_00807,Low,71,4
TKT_001187,CUST_02484,Low,38,2
TKT_001188,CUST_02700,Low,48,5
TKT_001189,CUST_01352,Low,64,3
TKT_001190,CUST_00109,High,36,3
TKT_001191,CUST_00526,Medium,54,4
TKT_001192,CUST_01499,Medium,21,5
TKT_001193,CUST_00950,Low,55,3
TKT_001194,CUST_01668,Medium,45,3
TKT_001195,CUST_03185,Critical,14,3
TKT_001196,CUST_04948,Medium,23,4
TKT_001197,CUST_00606,Critical,13,5
TKT_001198,CUST_02395,Low,50,5
TKT_001199,CUST_01625,Low,30,3
TKT_001200,CUST_04918,Critical,3,5
TKT_001201,CUST_04403,Medium,40,2
TKT_001202,CUST_01058,Low,13,2
TKT_001203,CUST_01369,Low,37,3
TKT_001204,CUST_01672,Medium,56,3
TKT_001205,CUST_04634,Medium,48,5
TKT_001206,CUST_03739,High,59,5
TKT_001207,CUST_00928,Low,62,3
TKT_001208,CUST_03626,Medium,45,4
TKT_001209,CUST_02737,Medium,41,4
TKT_001210,CUST_00705,Medium,23,5
TKT_001211,CUST_00283,Medium,31,4
TKT_001212,CUST_03830,Medium,68,3
TKT_001213,CUST_03684,Low,44,5
TKT_001214,CUST_00971,Medium,20,4
TKT_001215,CUST_04073,Low,66,5
TKT_001216,CUST_00489,Low,13,4
TKT_001217,CUST_03107,Low,39,3
TKT_001218,CUST_02854,Low,45,5
TKT_001219,CUST_02090,Medium,32,5
TKT_001220,CUST_00170,Low,30,5
TKT_001221,CUST_04017,Medium,25,5
TKT_001222,CUST_01593,Critical,18,3
TKT_001223,CUST_04964,Low,67,5
TKT_001224,CUST_00566,Low,16,4
TKT_001225,CUST_01418,Medium,32,4
TKT_001226,CUST_03368,Low,33,1
TKT_001227,CUST_00385,Medium,70,4
TKT_001228,CUST_02646,Low,51,5
TKT_001229,CUST_03136,Low,31,4
TKT_001230,CUST_04177,High,39,3
TKT_001231,CUST_03257,Low,43,1
TKT_001232,CUST_00238,Low,56,4
TKT_001233,CUST_03441,Low,30,4
TKT_001234,CUST_04833,Low,39,4
TKT_001235,CUST_04936,Low,34,4
TKT_001236,CUST_01933,Low,44,5
TKT_001237,CUST_03162,Medium,29,4
TKT_001238,CUST_02577,Medium,46,4
TKT_001239,CUST_04184,Medium,57,4
TKT_001240,CUST_02072,Medium,48,4
TKT_001241,CUST_00332,High,53,4
TKT_001242,CUST_03130,Critical,1,1
TKT_001243,CUST_02512,Medium,55,5
TKT_001244,CUST_03050,High,30,3
TKT_001245,CUST_04285,Medium,37,3
TKT_001246,CUST_03536,Medium,47,4
TKT_001247,CUST_00353,Medium,54,3
TKT_001248,CUST_03123,High,37,4
TKT_001249,CUST_02032,Medium,18,2
TKT_001250,CUST_00860,Medium,34,4
TKT_001251,CUST_02927,Medium,16,5
TKT_001252,CUST_04263,High,64,4
TKT_001253,CUST_04045,Critical,15,5
TKT_001254,CUST_04197,Low,47,4
TKT_001255,CUST_04621,Medium,43,5
TKT_001256,CUST_01171,Low,26,3
TKT_001257,CUST_04584,Low,38,3
TKT_001258,CUST_02129,High,28,5
TKT_001259,CUST_02628,Medium,31,5
TKT_001260,CUST_04918,Low,68,5
TKT_001261,CUST_03634,Medium,27,5
TKT_001262,CUST_01606,Medium,59,2
TKT_001263,CUST_02934,Low,53,5
TKT_001264,CUST_00072,Low,70,3
TKT_001265,CUST_02293,Medium,39,2
TKT_001266,CUST_04675,Low,42,1
TKT_001267,CUST_01234,Low,69,3
TKT_001268,CUST_00194,Low,27,4
TKT_001269,CUST_04634,High,25,3
TKT_001270,CUST_04428,Low,58,5
TKT_001271,CUST_03583,High,21,2
TKT_001272,CUST_04389,Medium,13,2
TKT_001273,CUST_00730,Low,44,3
TKT_001274,CUST_00036,Medium,52,1
TKT_001275,CUST_00245,Medium,33,5
TKT_001276,CUST_03467,High,13,2
TKT_001277,CUST_03768,High,18,3
TKT_001278,CUST_04286,Low,63,4
TKT_001279,CUST_01782,Medium,52,3
TKT_001280,CUST_02855,Low,70,5
TKT_001281,CUST_01216,Low,56,5
TKT_001282,CUST_00616,Low,55,1
TKT_001283,CUST_04164,Medium,41,4
TKT_001284,CUST_00454,Low,49,2
TKT_001285,CUST_03305,Medium,50,4
TKT_001286,CUST_01532,High,30,4
TKT_001287,CUST_04562,Medium,58,5
TKT_001288,CUST_01776,High,49,4
TKT_001289,CUST_02490,Low,28,5
TKT_001290,CUST_01150,Medium,48,5
TKT_001291,CUST_03707,High,21,2
TKT_001292,CUST_04229,Low,26,4
TKT_001293,CUST_04988,Medium,16,2
TKT_001294,CUST_04492,Low,61,3
TKT_001295,CUST_02138,Medium,49,3
TKT_001296,CUST_00083,Medium,54,3
TKT_001297,CUST_01524,High,46,5
TKT_001298,CUST_03381,Medium,15,3
TKT_001299,CUST_02580,High,46,5
TKT_001300,CUST_04937,Low,12,1
TKT_001301,CUST_01108,Medium,28,4
TKT_001302,CUST_02075,Medium,32,3
TKT_001303,CUST_04475,Medium,57,5
TKT_001304,CUST_01925,Medium,69,5
TKT_001305,CUST_04313,Critical,13,4
TKT_001306,CUST_00381,Low,16,4
